Record_ID,Store_Name,Store_Street_Address,City,State,Zip_Code,County,Store_Type,Latitude,Longitude,ObjectId
1384543,Al Nimer Roastey 2,2820 S Cooper St,Arlington,TX,76015,TARRANT,Grocery Store,32.698833,-97.123184,148831
1386303,Safari Mediterranean Market,7221 Matlock Rd,Arlington,TX,76002,TARRANT,Grocery Store,32.627197,-97.114548,149154
1385257,Fresh Halal Market,241 N Industrial Blvd,Bedford,TX,76021,TARRANT,Grocery Store,32.840797,-97.099899,149946
1265667,Carniceria Los Arcos 2,3501 McCart Ave,Fort Worth,TX,76110,TARRANT,Grocery Store,32.698448,-97.352936,150024
1266150,Vitamin Cottage Natural Food U131,759 Grapevine Hwy,Hurst,TX,76054,TARRANT,Supermarket,32.857998,-97.183372,150104
1266215,Payless Africa Market & Dollar Express,2501 E Mayfield Rd,Arlington,TX,76014,TARRANT,Grocery Store,32.69162,-97.064713,150287
1460923,Mongos Farm,7580 Bennett Lawson Rd,Mansfield,TX,76063,TARRANT,Farmers and Markets,32.564594,-97.195717,151841
1461457,M&k Mediterranean Food Market,5250 N Tarrant Pkwy,Fort Worth,TX,76137,TARRANT,Grocery Store,32.893978,-97.270767,153304
1640151,African Heritage Market,5400 Woodway Dr,Fort Worth,TX,76133,TARRANT,Other,32.669376,-97.377365,155128
1463960,Lake Worth Farmers Market,7005 Charbonneau Rd,Fort Worth,TX,76135,TARRANT,Farmers and Markets,32.809326,-97.441681,156464
1420620,Nutritional Products of Texas 26,1598 S Cherry Ln,White Settlement,TX,76108,TARRANT,Grocery Store,32.742718,-97.452713,158883
1360000,Adom Market,2408 S Collins St,Arlington,TX,76014,TARRANT,Grocery Store,32.704517,-97.098343,159938
1481206,Afghan Halal Market,1121 E Seminary Dr,Fort Worth,TX,76115,TARRANT,Grocery Store,32.684872,-97.314636,160261
1401885,BRAUM'S 132,8909 Benbrook Blvd,Benbrook,TX,76126,TARRANT,Other,32.676601,-97.466331,160514
1432519,Food City 4110,1200 E Long Ave,Fort Worth,TX,76106,TARRANT,Super Store,32.804291,-97.339409,160544
1342235,Van Tran Oriental Market,8201 N Beach St,Fort Worth,TX,76244,TARRANT,Grocery Store,32.891094,-97.289719,161120
1452236,Global Food Market,800 E Sublett Rd,Arlington,TX,76018,TARRANT,Grocery Store,32.644409,-97.098999,161793
1475676,Bombay Grocery & Kebab Corner,699 E Harwood Rd,Euless,TX,76039,TARRANT,Grocery Store,32.85228,-97.073296,162398
1632281,African Union Market,831 NE Green Oaks Blvd,Arlington,TX,76006,TARRANT,Other,32.784775,-97.096886,162725
1435539,ALDI 75093,5129 Golden Triangle Blvd,Fort Worth,TX,76244,TARRANT,Supermarket,32.932144,-97.272896,162977
1477581,St. Mark,501 N Main St,Euless,TX,76039,TARRANT,Grocery Store,32.843079,-97.083527,164044
