StateAbbr,CountyName,TractFIPS,DIABETES_CrudePrev,DIABETES_Crude95CI
TX,Tarrant,48439106002,20.3,"(18.1, 22.4)"
TX,Tarrant,48439106004,13.0,"(11.4, 14.6)"
TX,Tarrant,48439106005,13.0,"(11.4, 14.8)"
TX,Tarrant,48439106006,13.9,"(12.2, 15.6)"
TX,Tarrant,48439106101,21.7,"(19.5, 24.1)"
TX,Tarrant,48439106102,18.0,"(16.0, 20.0)"
TX,Tarrant,48439106201,23.8,"(21.3, 26.4)"
TX,Tarrant,48439106202,21.5,"(19.2, 23.8)"
TX,Tarrant,48439106300,24.3,"(22.0, 26.7)"
TX,Tarrant,48439106400,13.8,"(12.1, 15.5)"
TX,Tarrant,48439106502,15.6,"(13.7, 17.5)"
TX,Tarrant,48439106503,18.5,"(16.4, 20.8)"
TX,Tarrant,48439106507,13.1,"(11.4, 14.9)"
TX,Tarrant,48439106509,11.4,"(10.0, 12.8)"
TX,Tarrant,48439106512,13.7,"(12.0, 15.4)"
TX,Tarrant,48439106513,13.8,"(12.1, 15.6)"
TX,Tarrant,48439106514,9.2,"( 8.0, 10.5)"
TX,Tarrant,48439106515,13.3,"(11.8, 14.9)"
TX,Tarrant,48439106518,8.1,"( 7.1,  9.3)"
TX,Tarrant,48439106519,15.2,"(13.3, 17.1)"
TX,Tarrant,48439106520,15.5,"(13.7, 17.3)"
TX,Tarrant,48439106521,13.1,"(11.5, 14.8)"
TX,Tarrant,48439106522,13.7,"(12.1, 15.4)"
TX,Tarrant,48439106523,9.9,"( 8.7, 11.3)"
TX,Tarrant,48439106524,11.9,"(10.4, 13.5)"
TX,Tarrant,48439106525,10.7,"( 9.3, 12.1)"
TX,Tarrant,48439106526,10.2,"( 8.8, 11.5)"
TX,Tarrant,48439106600,13.3,"(11.8, 14.9)"
TX,Tarrant,48439106700,11.2,"( 9.8, 12.8)"
TX,Tarrant,48439110102,14.7,"(12.9, 16.5)"
TX,Tarrant,48439110103,11.2,"( 9.8, 12.6)"
TX,Tarrant,48439110104,13.4,"(11.8, 15.1)"
TX,Tarrant,48439110202,14.1,"(12.4, 15.9)"
TX,Tarrant,48439110204,13.9,"(12.3, 15.5)"
TX,Tarrant,48439110205,11.1,"( 9.7, 12.5)"
TX,Tarrant,48439110206,15.8,"(14.0, 17.7)"
