StateAbbr,CountyName,TractFIPS,CHD_CrudePrev,CHD_Crude95CI
TX,Bexar,48029181732,4.0,"( 3.6,  4.4)"
TX,Bexar,48029181733,2.7,"( 2.4,  3.0)"
TX,Bexar,48029181808,4.9,"( 4.2,  5.5)"
TX,Bexar,48029181809,4.9,"( 4.3,  5.5)"
TX,Bexar,48029181811,5.5,"( 4.8,  6.1)"
TX,Bexar,48029181813,3.6,"( 3.2,  4.1)"
TX,Bexar,48029181814,3.0,"( 2.7,  3.4)"
TX,Bexar,48029181815,4.6,"( 4.0,  5.1)"
TX,Bexar,48029181816,5.3,"( 4.7,  6.0)"
TX,Bexar,48029181817,7.4,"( 6.6,  8.3)"
TX,Bexar,48029181818,6.1,"( 5.4,  6.9)"
TX,Bexar,48029181819,3.5,"( 3.1,  4.0)"
TX,Bexar,48029181820,1.8,"( 1.6,  2.0)"
TX,Bexar,48029181821,4.5,"( 4.0,  5.1)"
TX,Bexar,48029181822,5.1,"( 4.5,  5.7)"
TX,Bexar,48029181823,3.4,"( 3.0,  3.8)"
TX,Bexar,48029181824,3.8,"( 3.4,  4.3)"
TX,Bexar,48029181825,3.7,"( 3.3,  4.1)"
TX,Bexar,48029181826,4.4,"( 3.9,  5.0)"
TX,Bexar,48029181901,3.2,"( 2.8,  3.6)"
TX,Bexar,48029181902,4.4,"( 3.9,  5.0)"
TX,Bexar,48029182001,3.6,"( 3.2,  4.0)"
TX,Bexar,48029182002,4.3,"( 3.9,  4.9)"
TX,Bexar,48029182003,3.7,"( 3.3,  4.2)"
TX,Bexar,48029182101,4.6,"( 4.0,  5.2)"
TX,Bexar,48029182102,4.8,"( 4.2,  5.4)"
TX,Bexar,48029182103,4.7,"( 4.2,  5.3)"
TX,Bexar,48029182105,3.1,"( 2.8,  3.5)"
TX,Bexar,48029182106,4.0,"( 3.6,  4.5)"
TX,Bexar,48029190100,9.3,"( 8.3, 10.4)"
TX,Bexar,48029190200,5.2,"( 4.6,  5.9)"
TX,Bexar,48029190400,3.4,"( 3.0,  3.9)"
TX,Bexar,48029190501,7.0,"( 6.1,  8.1)"
TX,Bexar,48029190503,5.3,"( 4.6,  6.1)"
TX,Bexar,48029190504,8.0,"( 7.0,  9.1)"
TX,Bexar,48029190601,9.0,"( 7.9, 10.1)"
TX,Bexar,48029190603,8.0,"( 7.2,  9.0)"
TX,Bexar,48029190604,7.8,"( 6.9,  8.7)"
TX,Bexar,48029190700,6.8,"( 5.9,  7.7)"
TX,Bexar,48029190800,5.3,"( 4.6,  6.0)"
TX,Bexar,48029190901,7.1,"( 6.3,  8.0)"
TX,Bexar,48029190902,5.3,"( 4.7,  6.0)"
TX,Bexar,48029191003,7.1,"( 6.3,  7.9)"
TX,Bexar,48029191004,7.5,"( 6.7,  8.4)"
TX,Bexar,48029191005,5.8,"( 5.0,  6.6)"
TX,Bexar,48029191006,8.6,"( 7.7,  9.5)"
TX,Bexar,48029191101,5.8,"( 5.0,  6.6)"
TX,Bexar,48029191102,7.5,"( 6.5,  8.6)"
TX,Bexar,48029191201,6.2,"( 5.5,  7.1)"
TX,Bexar,48029191202,6.2,"( 5.5,  7.0)"
TX,Bexar,48029191303,6.3,"( 5.5,  7.2)"
TX,Bexar,48029191304,5.9,"( 5.2,  6.6)"
TX,Bexar,48029191405,4.9,"( 4.3,  5.5)"
TX,Bexar,48029191406,5.4,"( 4.7,  6.3)"
TX,Bexar,48029191408,4.0,"( 3.6,  4.4)"
TX,Bexar,48029191409,4.0,"( 3.5,  4.5)"
TX,Bexar,48029191410,3.8,"( 3.4,  4.3)"
TX,Bexar,48029191411,4.8,"( 4.2,  5.5)"
TX,Bexar,48029191412,4.9,"( 4.3,  5.5)"
TX,Bexar,48029191413,4.7,"( 4.2,  5.4)"
TX,Bexar,48029191503,5.1,"( 4.6,  5.8)"
TX,Bexar,48029191504,6.3,"( 5.6,  7.1)"
TX,Bexar,48029191505,6.8,"( 5.9,  7.9)"
TX,Bexar,48029191506,6.1,"( 5.3,  7.0)"
TX,Bexar,48029191701,6.8,"( 6.0,  7.6)"
TX,Bexar,48029191702,5.5,"( 4.9,  6.2)"
TX,Bexar,48029191804,4.6,"( 4.0,  5.2)"
TX,Bexar,48029191806,3.9,"( 3.4,  4.5)"
TX,Bexar,48029191807,3.6,"( 3.2,  4.1)"
TX,Bexar,48029191808,3.5,"( 3.1,  4.0)"
TX,Bexar,48029191809,4.0,"( 3.5,  4.5)"
TX,Bexar,48029191810,4.4,"( 3.9,  5.0)"
TX,Bexar,48029191811,3.8,"( 3.4,  4.3)"
TX,Bexar,48029191812,3.8,"( 3.4,  4.4)"
TX,Bexar,48029191813,4.2,"( 3.7,  4.7)"
TX,Bexar,48029191814,4.3,"( 3.7,  4.9)"
TX,Bexar,48029191815,4.0,"( 3.5,  4.5)"
TX,Bexar,48029191816,6.9,"( 5.9,  8.0)"
TX,Bexar,48029191818,5.5,"( 4.7,  6.4)"
TX,Bexar,48029191819,4.1,"( 3.6,  4.6)"
TX,Bexar,48029191900,5.6,"( 5.0,  6.3)"
TX,Bexar,48029192000,3.9,"( 3.5,  4.4)"
TX,Bexar,48029192100,4.7,"( 4.1,  5.3)"
TX,Bexar,48029192200,3.8,"( 3.4,  4.3)"
TX,Bexar,48029192300,5.5,"( 4.7,  6.3)"
TX,Bexar,48029980003,2.0,"( 1.7,  2.2)"
TX,Bexar,48029980100,2.8,"( 2.5,  3.1)"
