,StateAbbr,CountyName,TractFIPS,DIABETES_CrudePrev,DIABETES_Crude95CI,CHD_CrudePrev,diabetes_pct_rank,chd_pct_rank,raw_composite_rank,final_health_composite
198,TX,Harris,48201252003,8.4,"( 7.2,  9.5)",3.2,0.11396396396396397,0.07162162162162163,0.09279279279279279,0.08468468468468468
199,TX,Harris,48201252100,12.3,"(10.8, 13.8)",5.3,0.44954954954954957,0.4810810810810811,0.46531531531531534,0.468018018018018
200,TX,Harris,48201252201,9.0,"( 7.8, 10.2)",2.7,0.1518018018018018,0.03423423423423423,0.09301801801801801,0.08558558558558559
201,TX,Harris,48201252202,11.1,"( 9.8, 12.5)",4.0,0.3436936936936937,0.18198198198198198,0.2628378378378378,0.24144144144144145
202,TX,Harris,48201252303,13.7,"(12.0, 15.5)",4.5,0.5563063063063063,0.29774774774774776,0.427027027027027,0.42882882882882883
203,TX,Harris,48201252304,14.7,"(13.0, 16.5)",5.1,0.6238738738738738,0.436036036036036,0.5299549549549549,0.5396396396396397
204,TX,Harris,48201252305,13.1,"(11.5, 14.8)",4.5,0.5148648648648648,0.29774774774774776,0.40630630630630626,0.4063063063063063
205,TX,Harris,48201252306,12.5,"(11.0, 14.2)",4.2,0.46621621621621623,0.23378378378378378,0.35,0.3436936936936937
206,TX,Harris,48201252400,15.5,"(13.6, 17.5)",6.6,0.6806306306306307,0.7747747747747747,0.7277027027027028,0.7445945945945946
207,TX,Harris,48201252500,15.2,"(13.6, 17.0)",6.1,0.6581081081081082,0.6887387387387387,0.6734234234234234,0.6837837837837838
208,TX,Harris,48201252601,14.5,"(12.6, 16.5)",6.3,0.6099099099099099,0.7297297297297297,0.6698198198198198,0.6801801801801802
209,TX,Harris,48201252602,16.3,"(14.4, 18.3)",7.3,0.7324324324324324,0.8707207207207207,0.8015765765765765,0.813963963963964
210,TX,Harris,48201252700,13.3,"(11.7, 15.0)",6.7,0.5261261261261261,0.7918918918918919,0.659009009009009,0.663963963963964
211,TX,Harris,48201252800,15.4,"(13.6, 17.3)",6.2,0.6747747747747748,0.7121621621621622,0.6934684684684684,0.7072072072072072
212,TX,Harris,48201252901,13.8,"(12.1, 15.6)",7.1,0.5626126126126126,0.8486486486486486,0.7056306306306306,0.722972972972973
213,TX,Harris,48201252902,12.8,"(11.3, 14.5)",6.0,0.4891891891891892,0.6608108108108108,0.575,0.5914414414414414
214,TX,Harris,48201253000,17.7,"(15.8, 19.6)",7.4,0.8166666666666667,0.8860360360360361,0.8513513513513513,0.8648648648648649
215,TX,Harris,48201253101,11.3,"(10.0, 12.7)",4.2,0.35765765765765767,0.23378378378378378,0.29572072072072075,0.28378378378378377
216,TX,Harris,48201253102,9.9,"( 8.6, 11.3)",3.4,0.22252252252252253,0.09099099099099099,0.15675675675675677,0.13603603603603603
217,TX,Harris,48201253201,11.0,"( 9.6, 12.5)",5.6,0.3333333333333333,0.5657657657657658,0.4495495495495495,0.45225225225225224
218,TX,Harris,48201253202,12.0,"(10.6, 13.6)",4.8,0.4274774774774775,0.37027027027027026,0.39887387387387385,0.4
219,TX,Harris,48201253300,14.3,"(12.6, 16.2)",7.4,0.5936936936936937,0.8860360360360361,0.7398648648648649,0.7585585585585586
220,TX,Harris,48201253501,12.2,"(10.8, 13.8)",5.1,0.44324324324324327,0.436036036036036,0.43963963963963965,0.4418918918918919
221,TX,Harris,48201253502,13.7,"(12.2, 15.5)",5.3,0.5563063063063063,0.4810810810810811,0.5186936936936937,0.5288288288288289
222,TX,Harris,48201253601,11.8,"(10.3, 13.4)",5.6,0.409009009009009,0.5657657657657658,0.4873873873873874,0.4905405405405405
223,TX,Harris,48201253602,12.0,"(10.6, 13.4)",4.2,0.4274774774774775,0.23378378378378378,0.33063063063063064,0.32117117117117117
224,TX,Harris,48201253700,14.2,"(12.5, 16.0)",6.6,0.5842342342342343,0.7747747747747747,0.6795045045045045,0.6918918918918919
225,TX,Harris,48201253800,14.7,"(13.0, 16.6)",6.2,0.6238738738738738,0.7121621621621622,0.668018018018018,0.6765765765765765
226,TX,Harris,48201253900,12.9,"(11.4, 14.6)",6.0,0.49864864864864866,0.6608108108108108,0.5797297297297297,0.5941441441441442
227,TX,Harris,48201254000,16.4,"(14.5, 18.4)",7.4,0.7427927927927928,0.8860360360360361,0.8144144144144144,0.8252252252252252
228,TX,Harris,48201254100,17.0,"(15.1, 18.9)",7.1,0.777927927927928,0.8486486486486486,0.8132882882882884,0.8243243243243243
229,TX,Harris,48201254200,15.1,"(13.3, 17.1)",6.0,0.6504504504504505,0.6608108108108108,0.6556306306306307,0.6630630630630631
230,TX,Harris,48201254300,16.5,"(14.6, 18.4)",6.7,0.7504504504504504,0.7918918918918919,0.7711711711711712,0.7837837837837838
231,TX,Harris,48201254400,17.8,"(15.8, 20.0)",6.8,0.8238738738738739,0.809009009009009,0.8164414414414414,0.8274774774774775
232,TX,Harris,48201254600,17.2,"(15.1, 19.2)",6.9,0.7900900900900901,0.8211711711711712,0.8056306306306307,0.818018018018018
233,TX,Harris,48201254700,11.9,"(10.4, 13.5)",5.6,0.41711711711711713,0.5657657657657658,0.4914414414414414,0.4981981981981982
234,TX,Harris,48201254800,19.4,"(17.2, 21.6)",8.8,0.8977477477477478,0.9666666666666667,0.9322072072072072,0.9324324324324325
235,TX,Harris,48201310101,8.7,"( 7.6,  9.9)",3.3,0.13288288288288289,0.08153153153153153,0.10720720720720721,0.09594594594594595
236,TX,Harris,48201310102,12.3,"(10.9, 13.9)",4.5,0.44954954954954957,0.29774774774774776,0.37364864864864866,0.372972972972973
237,TX,Harris,48201310200,6.4,"( 5.5,  7.3)",2.3,0.03423423423423423,0.018468468468468467,0.02635135135135135,0.024324324324324326
238,TX,Harris,48201310300,14.0,"(12.3, 15.7)",5.6,0.5702702702702702,0.5657657657657658,0.568018018018018,0.5797297297297297
239,TX,Harris,48201310400,18.0,"(15.8, 20.1)",7.4,0.8297297297297297,0.8860360360360361,0.8578828828828828,0.8698198198198198
240,TX,Harris,48201310500,19.0,"(16.7, 21.3)",7.5,0.8810810810810811,0.8972972972972973,0.8891891891891892,0.8959459459459459
241,TX,Harris,48201310600,14.8,"(12.8, 16.8)",5.7,0.6310810810810811,0.5914414414414414,0.6112612612612612,0.6189189189189189
242,TX,Harris,48201310700,14.6,"(12.8, 16.7)",5.8,0.6175675675675676,0.613063063063063,0.6153153153153152,0.6216216216216216
243,TX,Harris,48201310800,13.9,"(12.1, 15.8)",5.4,0.5662162162162162,0.5121621621621621,0.5391891891891891,0.5495495495495496
244,TX,Harris,48201310900,19.0,"(16.8, 21.3)",7.5,0.8810810810810811,0.8972972972972973,0.8891891891891892,0.8959459459459459
245,TX,Harris,48201311001,17.8,"(15.8, 19.9)",6.7,0.8238738738738739,0.7918918918918919,0.8078828828828829,0.8198198198198198
246,TX,Harris,48201311002,17.8,"(15.5, 20.0)",6.9,0.8238738738738739,0.8211711711711712,0.8225225225225226,0.831981981981982
247,TX,Harris,48201311100,17.8,"(15.6, 20.2)",6.9,0.8238738738738739,0.8211711711711712,0.8225225225225226,0.831981981981982
248,TX,Harris,48201311200,15.9,"(13.9, 18.0)",6.1,0.7036036036036036,0.6887387387387387,0.6961711711711711,0.7099099099099099
249,TX,Harris,48201311300,16.0,"(14.1, 18.2)",6.0,0.7094594594594594,0.6608108108108108,0.6851351351351351,0.7
250,TX,Harris,48201311400,18.6,"(16.5, 20.8)",6.9,0.8648648648648649,0.8211711711711712,0.843018018018018,0.854954954954955
251,TX,Harris,48201311501,15.8,"(13.8, 17.9)",5.7,0.6981981981981982,0.5914414414414414,0.6448198198198198,0.6495495495495496
252,TX,Harris,48201311502,19.3,"(17.1, 21.5)",7.3,0.8945945945945946,0.8707207207207207,0.8826576576576577,0.8900900900900901
253,TX,Harris,48201311600,14.2,"(12.3, 16.1)",4.7,0.5842342342342343,0.3454954954954955,0.4648648648648649,0.4657657657657658
254,TX,Harris,48201311701,15.2,"(13.3, 17.0)",5.5,0.6581081081081082,0.5418918918918919,0.6000000000000001,0.6054054054054054
255,TX,Harris,48201311702,16.3,"(14.3, 18.3)",5.6,0.7324324324324324,0.5657657657657658,0.649099099099099,0.6558558558558558
256,TX,Harris,48201311800,17.3,"(15.4, 19.4)",6.5,0.7972972972972973,0.7612612612612613,0.7792792792792793,0.7927927927927928
257,TX,Harris,48201311900,15.8,"(13.7, 17.9)",6.1,0.6981981981981982,0.6887387387387387,0.6934684684684684,0.7072072072072072
258,TX,Harris,48201312000,5.2,"( 4.6,  5.9)",2.1,0.012162162162162163,0.013513513513513514,0.012837837837837839,0.010810810810810811
259,TX,Harris,48201312200,18.4,"(16.4, 20.4)",6.8,0.854954954954955,0.809009009009009,0.831981981981982,0.8418918918918918
260,TX,Harris,48201312300,14.7,"(13.1, 16.5)",5.3,0.6238738738738738,0.4810810810810811,0.5524774774774774,0.5630630630630631
261,TX,Harris,48201312400,20.5,"(18.1, 22.9)",7.6,0.9283783783783783,0.9067567567567567,0.9175675675675675,0.9198198198198199
262,TX,Harris,48201312501,6.7,"( 5.8,  7.6)",2.5,0.04054054054054054,0.026576576576576576,0.03355855855855856,0.03063063063063063
263,TX,Harris,48201312502,11.9,"(10.3, 13.5)",4.7,0.41711711711711713,0.3454954954954955,0.38130630630630635,0.38198198198198197
264,TX,Harris,48201312601,8.2,"( 7.1,  9.3)",4.1,0.1,0.20675675675675675,0.15337837837837837,0.13018018018018018
265,TX,Harris,48201312602,8.0,"( 7.0,  9.2)",3.5,0.08828828828828829,0.10540540540540541,0.09684684684684686,0.08738738738738738
266,TX,Harris,48201312603,10.3,"( 9.1, 11.7)",4.1,0.2693693693693694,0.20675675675675675,0.23806306306306307,0.2099099099099099
267,TX,Harris,48201312700,13.8,"(12.0, 15.7)",5.0,0.5626126126126126,0.41396396396396395,0.4882882882882883,0.49234234234234237
268,TX,Harris,48201312800,8.8,"( 7.9,  9.9)",3.1,0.13963963963963963,0.06171171171171171,0.10067567567567567,0.09099099099099099
269,TX,Harris,48201312901,19.3,"(17.0, 21.5)",7.1,0.8945945945945946,0.8486486486486486,0.8716216216216216,0.8801801801801802
270,TX,Harris,48201312902,16.3,"(14.2, 18.4)",6.0,0.7324324324324324,0.6608108108108108,0.6966216216216217,0.7112612612612612
271,TX,Harris,48201313000,14.4,"(12.5, 16.4)",5.3,0.6022522522522522,0.4810810810810811,0.5416666666666666,0.5540540540540541
272,TX,Harris,48201313101,6.9,"( 6.0,  8.0)",3.7,0.04594594594594595,0.13333333333333333,0.08963963963963964,0.08018018018018018
273,TX,Harris,48201313102,7.8,"( 6.8,  8.9)",3.9,0.07792792792792792,0.1662162162162162,0.12207207207207207,0.10855855855855856
274,TX,Harris,48201313201,16.4,"(14.2, 18.7)",6.5,0.7427927927927928,0.7612612612612613,0.7520270270270271,0.7675675675675676
275,TX,Harris,48201313202,12.8,"(11.1, 14.7)",5.2,0.4891891891891892,0.4572072072072072,0.4731981981981982,0.4752252252252252
276,TX,Harris,48201313300,16.1,"(14.3, 18.2)",6.2,0.7157657657657658,0.7121621621621622,0.713963963963964,0.7324324324324324
277,TX,Harris,48201313400,16.0,"(14.0, 17.8)",5.8,0.7094594594594594,0.613063063063063,0.6612612612612612,0.6666666666666666
278,TX,Harris,48201313500,24.6,"(22.1, 27.1)",9.7,0.9896396396396396,0.986936936936937,0.9882882882882883,0.9873873873873874
279,TX,Harris,48201313600,22.7,"(20.3, 25.1)",8.9,0.9707207207207207,0.9702702702702702,0.9704954954954954,0.9693693693693693
280,TX,Harris,48201313700,19.6,"(17.3, 22.1)",7.5,0.9031531531531531,0.8972972972972973,0.9002252252252252,0.9063063063063063
281,TX,Harris,48201313801,22.6,"(20.0, 25.1)",8.5,0.9693693693693693,0.9527027027027027,0.961036036036036,0.963963963963964
282,TX,Harris,48201313802,17.0,"(15.0, 19.1)",5.6,0.777927927927928,0.5657657657657658,0.6718468468468468,0.681981981981982
283,TX,Harris,48201313901,5.5,"( 4.8,  6.3)",2.0,0.016216216216216217,0.011711711711711712,0.013963963963963964,0.011711711711711712
284,TX,Harris,48201313902,5.7,"( 4.9,  6.5)",1.9,0.02072072072072072,0.01036036036036036,0.015540540540540541,0.016216216216216217
