StateAbbr,CountyName,TractFIPS,CHD_CrudePrev,CHD_Crude95CI
TX,Travis,48453032400,1.4,"( 1.3,  1.6)"
TX,Travis,48453032500,4.3,"( 3.7,  4.9)"
TX,Travis,48453032600,4.2,"( 3.7,  4.8)"
TX,Travis,48453032700,3.9,"( 3.4,  4.5)"
TX,Travis,48453032800,5.7,"( 5.0,  6.7)"
TX,Travis,48453032900,4.0,"( 3.5,  4.6)"
TX,Travis,48453033000,4.3,"( 3.8,  4.8)"
TX,Travis,48453033100,6.1,"( 5.3,  7.1)"
TX,Travis,48453033200,3.8,"( 3.4,  4.3)"
TX,Travis,48453033300,3.9,"( 3.4,  4.3)"
TX,Travis,48453033400,4.5,"( 3.9,  5.1)"
TX,Travis,48453033500,3.4,"( 3.0,  3.9)"
TX,Travis,48453033600,5.9,"( 5.2,  6.8)"
TX,Travis,48453033700,5.3,"( 4.5,  6.2)"
TX,Travis,48453033800,4.3,"( 3.8,  5.0)"
TX,Travis,48453033900,4.0,"( 3.5,  4.6)"
TX,Travis,48453034000,3.5,"( 3.1,  3.9)"
TX,Travis,48453034100,2.6,"( 2.3,  2.9)"
TX,Travis,48453034200,1.9,"( 1.7,  2.2)"
TX,Travis,48453034300,4.1,"( 3.6,  4.6)"
TX,Travis,48453034400,3.0,"( 2.6,  3.4)"
TX,Travis,48453034500,4.3,"( 3.8,  4.9)"
TX,Travis,48453034600,2.7,"( 2.4,  3.0)"
TX,Travis,48453034700,3.9,"( 3.4,  4.5)"
TX,Travis,48453034800,3.4,"( 3.0,  3.9)"
TX,Travis,48453034900,3.0,"( 2.6,  3.4)"
TX,Travis,48453035000,4.1,"( 3.6,  4.6)"
TX,Travis,48453035100,5.1,"( 4.4,  5.9)"
TX,Travis,48453035200,5.4,"( 4.7,  6.1)"
TX,Travis,48453035300,6.4,"( 5.5,  7.5)"
TX,Travis,48453035400,4.1,"( 3.7,  4.7)"
TX,Travis,48453035500,3.1,"( 2.7,  3.5)"
TX,Travis,48453035600,5.7,"( 5.0,  6.5)"
TX,Travis,48453035700,3.9,"( 3.4,  4.4)"
TX,Travis,48453035800,4.1,"( 3.7,  4.6)"
TX,Travis,48453035900,5.7,"( 5.0,  6.5)"
TX,Travis,48453036000,4.9,"( 4.2,  5.7)"
TX,Travis,48453036100,3.3,"( 2.9,  3.8)"
TX,Travis,48453036200,3.5,"( 3.0,  3.9)"
TX,Travis,48453036300,10.9,"( 9.6, 12.3)"
TX,Travis,48453036400,5.9,"( 5.2,  6.7)"
TX,Travis,48453036500,3.4,"( 3.0,  3.9)"
TX,Travis,48453036600,4.5,"( 4.0,  5.0)"
TX,Travis,48453036700,3.3,"( 2.9,  3.7)"
TX,Travis,48453036800,3.8,"( 3.3,  4.2)"
TX,Travis,48453036900,6.7,"( 5.9,  7.6)"
TX,Travis,48453037000,4.4,"( 3.9,  4.9)"
TX,Travis,48453037100,5.1,"( 4.5,  5.7)"
TX,Travis,48453037200,3.3,"( 3.0,  3.8)"
TX,Travis,48453037300,6.2,"( 5.4,  7.1)"
TX,Travis,48453037400,6.5,"( 5.7,  7.5)"
TX,Travis,48453037500,6.1,"( 5.4,  7.0)"
TX,Travis,48453037600,6.6,"( 5.8,  7.4)"
TX,Travis,48453040000,4.5,"( 4.0,  5.1)"
TX,Travis,48453040100,5.9,"( 5.2,  6.6)"
TX,Travis,48453040200,5.8,"( 5.2,  6.5)"
TX,Travis,48453040300,4.7,"( 4.2,  5.3)"
TX,Travis,48453040400,4.0,"( 3.5,  4.6)"
TX,Travis,48453040500,5.1,"( 4.5,  5.7)"
TX,Travis,48453040600,5.9,"( 5.3,  6.6)"
TX,Travis,48453040700,6.1,"( 5.4,  6.8)"
TX,Travis,48453040800,5.2,"( 4.6,  5.8)"
TX,Travis,48453040900,4.2,"( 3.7,  4.7)"
TX,Travis,48453041000,4.9,"( 4.3,  5.5)"
TX,Travis,48453041100,3.8,"( 3.3,  4.3)"
TX,Travis,48453041200,3.5,"( 3.2,  4.0)"
TX,Travis,48453041300,4.4,"( 3.7,  5.0)"
TX,Travis,48453041400,2.8,"( 2.5,  3.2)"
TX,Travis,48453041500,5.2,"( 4.6,  5.9)"
TX,Travis,48453041600,6.4,"( 5.7,  7.2)"
TX,Travis,48453041700,4.5,"( 4.0,  5.2)"
TX,Travis,48453041800,4.5,"( 4.0,  5.0)"
TX,Travis,48453041900,4.3,"( 3.7,  4.9)"
TX,Travis,48453042000,4.6,"( 4.1,  5.2)"
TX,Travis,48453042100,3.6,"( 3.1,  4.1)"
TX,Travis,48453042200,2.7,"( 2.4,  3.1)"
TX,Travis,48453042300,4.5,"( 4.0,  5.1)"
TX,Travis,48453042400,3.2,"( 2.8,  3.5)"
TX,Travis,48453042500,2.8,"( 2.5,  3.1)"
TX,Travis,48453042600,5.4,"( 4.8,  6.1)"
TX,Travis,48453042700,3.6,"( 3.2,  4.0)"
TX,Travis,48453042800,4.6,"( 4.1,  5.2)"
TX,Travis,48453042900,3.5,"( 3.1,  3.9)"
TX,Travis,48453043000,3.3,"( 2.9,  3.8)"
TX,Travis,48453043100,4.6,"( 4.0,  5.2)"
TX,Travis,48453043200,4.5,"( 4.0,  5.0)"
TX,Travis,48453043300,5.3,"( 4.7,  6.0)"
TX,Travis,48453043400,4.5,"( 3.9,  5.1)"
TX,Travis,48453043500,3.3,"( 3.0,  3.8)"
TX,Travis,48453043600,3.3,"( 3.0,  3.7)"
TX,Travis,48453043700,3.4,"( 3.0,  3.9)"
TX,Travis,48453043800,3.7,"( 3.2,  4.2)"
TX,Travis,48453043900,2.6,"( 2.3,  2.9)"
TX,Travis,48453044000,5.3,"( 4.7,  5.9)"
TX,Travis,48453044100,3.7,"( 3.3,  4.2)"
TX,Travis,48453044200,2.3,"( 2.0,  2.5)"
TX,Travis,48453044300,2.8,"( 2.5,  3.2)"
TX,Travis,48453044400,4.0,"( 3.6,  4.5)"
TX,Travis,48453044500,6.1,"( 5.4,  6.9)"
TX,Travis,48453044600,3.6,"( 3.3,  4.1)"
TX,Travis,48453044700,6.9,"( 6.1,  7.8)"
TX,Travis,48453044800,4.3,"( 3.9,  4.8)"
TX,Travis,48453044900,4.8,"( 4.3,  5.3)"
TX,Travis,48453045000,2.6,"( 2.3,  2.9)"
TX,Travis,48453045100,2.9,"( 2.6,  3.3)"
TX,Travis,48453045200,3.3,"( 2.9,  3.8)"
TX,Travis,48453045300,1.7,"( 1.5,  1.9)"
TX,Travis,48453045400,1.7,"( 1.5,  1.9)"
TX,Travis,48453045500,5.2,"( 4.6,  5.8)"
TX,Travis,48453045600,2.3,"( 2.0,  2.6)"
TX,Travis,48453045700,3.4,"( 3.0,  3.8)"
TX,Travis,48453045800,6.1,"( 5.4,  6.7)"
TX,Travis,48453045900,3.1,"( 2.7,  3.4)"
TX,Travis,48453046000,4.4,"( 3.9,  4.9)"
TX,Travis,48453046100,2.8,"( 2.5,  3.2)"
TX,Travis,48453046200,2.9,"( 2.5,  3.2)"
TX,Travis,48453046300,5.9,"( 5.1,  6.7)"
TX,Travis,48453046400,3.5,"( 3.1,  3.9)"
TX,Travis,48453046500,3.9,"( 3.5,  4.4)"
TX,Travis,48453046600,3.5,"( 3.1,  3.9)"
TX,Travis,48453046700,4.3,"( 3.8,  4.9)"
TX,Travis,48453046800,3.1,"( 2.7,  3.5)"
TX,Travis,48453046900,2.9,"( 2.6,  3.2)"
TX,Travis,48453047000,4.4,"( 3.9,  5.0)"
