StateAbbr,CountyName,TractFIPS,CHD_CrudePrev,CHD_Crude95CI
TX,Dallas,48113007605,6.4,"( 5.6,  7.3)"
TX,Dallas,48113007701,7.7,"( 6.4,  9.4)"
TX,Dallas,48113007702,6.4,"( 5.6,  7.3)"
TX,Dallas,48113007801,8.3,"( 7.2,  9.6)"
TX,Dallas,48113007805,9.0,"( 7.7, 10.4)"
TX,Dallas,48113007809,4.7,"( 4.1,  5.3)"
TX,Dallas,48113007810,4.9,"( 4.4,  5.5)"
TX,Dallas,48113007812,5.1,"( 4.5,  5.8)"
TX,Dallas,48113007815,5.2,"( 4.7,  5.8)"
TX,Dallas,48113007819,4.5,"( 4.0,  5.1)"
TX,Dallas,48113007821,3.4,"( 3.0,  3.8)"
TX,Dallas,48113007822,3.8,"( 3.3,  4.4)"
TX,Dallas,48113007823,3.0,"( 2.7,  3.5)"
TX,Dallas,48113007824,5.0,"( 4.4,  5.6)"
TX,Dallas,48113007825,5.3,"( 4.7,  5.9)"
TX,Dallas,48113007826,2.3,"( 2.0,  2.6)"
TX,Dallas,48113007827,4.4,"( 4.0,  5.0)"
TX,Dallas,48113007828,3.0,"( 2.7,  3.4)"
TX,Dallas,48113007829,5.5,"( 4.9,  6.2)"
TX,Dallas,48113007830,5.6,"( 5.0,  6.2)"
TX,Dallas,48113007831,3.1,"( 2.7,  3.5)"
TX,Dallas,48113007832,5.1,"( 4.5,  5.7)"
TX,Dallas,48113007833,7.1,"( 6.3,  7.9)"
TX,Dallas,48113007834,3.9,"( 3.4,  4.4)"
TX,Dallas,48113007835,5.4,"( 4.7,  6.1)"
TX,Dallas,48113007902,4.6,"( 4.0,  5.3)"
TX,Dallas,48113007903,4.5,"( 3.9,  5.2)"
TX,Dallas,48113007906,6.5,"( 5.6,  7.6)"
TX,Dallas,48113007909,2.5,"( 2.2,  2.8)"
TX,Dallas,48113007910,2.4,"( 2.1,  2.7)"
TX,Dallas,48113007912,1.8,"( 1.6,  2.0)"
TX,Dallas,48113007913,3.8,"( 3.3,  4.5)"
TX,Dallas,48113007914,2.4,"( 2.1,  2.7)"
TX,Dallas,48113007915,1.8,"( 1.6,  2.1)"
TX,Dallas,48113007916,1.7,"( 1.5,  1.9)"
TX,Dallas,48113008000,3.9,"( 3.4,  4.5)"
TX,Dallas,48113008101,4.8,"( 4.2,  5.5)"
TX,Dallas,48113008102,4.4,"( 3.8,  5.0)"
TX,Dallas,48113008200,4.7,"( 4.1,  5.4)"
TX,Dallas,48113008401,5.1,"( 4.5,  5.8)"
TX,Dallas,48113008402,5.1,"( 4.5,  5.7)"
TX,Dallas,48113008500,6.7,"( 5.9,  7.6)"
TX,Dallas,48113008604,7.1,"( 6.3,  8.0)"
TX,Dallas,48113008701,9.4,"( 8.4, 10.4)"
TX,Dallas,48113008703,8.5,"( 7.6,  9.5)"
TX,Dallas,48113008704,9.2,"( 8.1, 10.5)"
TX,Dallas,48113008705,9.1,"( 7.9, 10.2)"
TX,Dallas,48113008801,8.7,"( 7.5, 10.0)"
