StateAbbr,CountyName,TractFIPS,DIABETES_CrudePrev,DIABETES_Crude95CI
TX,Travis,48453031400,11.0,"( 9.5, 12.6)"
TX,Travis,48453031500,9.6,"( 8.3, 10.9)"
TX,Travis,48453031600,9.4,"( 8.2, 11.0)"
TX,Travis,48453031700,9.6,"( 8.3, 11.0)"
TX,Travis,48453031800,10.5,"( 9.2, 12.0)"
TX,Travis,48453031900,7.4,"( 6.4,  8.4)"
TX,Travis,48453032000,7.4,"( 6.5,  8.5)"
TX,Travis,48453032100,5.8,"( 5.1,  6.6)"
TX,Travis,48453032200,8.8,"( 7.6, 10.2)"
TX,Travis,48453032300,5.1,"( 4.5,  5.9)"
TX,Travis,48453032400,3.7,"( 3.2,  4.3)"
TX,Travis,48453032500,8.2,"( 7.0,  9.4)"
TX,Travis,48453032600,9.2,"( 8.0, 10.6)"
TX,Travis,48453032700,7.7,"( 6.7,  8.9)"
TX,Travis,48453032800,9.1,"( 7.8, 10.6)"
TX,Travis,48453032900,7.7,"( 6.7,  8.9)"
TX,Travis,48453033000,8.5,"( 7.4,  9.6)"
TX,Travis,48453033100,10.1,"( 8.6, 11.8)"
TX,Travis,48453033200,8.6,"( 7.6,  9.8)"
TX,Travis,48453033300,8.1,"( 7.1,  9.2)"
TX,Travis,48453033400,9.3,"( 8.1, 10.7)"
TX,Travis,48453033500,7.5,"( 6.5,  8.6)"
TX,Travis,48453033600,9.5,"( 8.2, 11.0)"
TX,Travis,48453033700,9.2,"( 7.8, 10.7)"
TX,Travis,48453033800,9.3,"( 8.1, 10.7)"
TX,Travis,48453033900,7.9,"( 6.8,  9.1)"
TX,Travis,48453034000,7.8,"( 6.8,  8.9)"
TX,Travis,48453034100,6.3,"( 5.5,  7.1)"
TX,Travis,48453034200,5.2,"( 4.5,  6.0)"
TX,Travis,48453034300,8.4,"( 7.4,  9.6)"
TX,Travis,48453034400,6.9,"( 6.0,  7.9)"
TX,Travis,48453034500,11.3,"( 9.8, 12.8)"
TX,Travis,48453034600,6.2,"( 5.5,  7.1)"
TX,Travis,48453034700,7.7,"( 6.7,  8.8)"
TX,Travis,48453034800,7.2,"( 6.3,  8.4)"
TX,Travis,48453034900,6.6,"( 5.7,  7.6)"
TX,Travis,48453035000,8.8,"( 7.7, 10.1)"
TX,Travis,48453035100,8.5,"( 7.3,  9.8)"
TX,Travis,48453035200,9.6,"( 8.3, 11.0)"
TX,Travis,48453035300,10.9,"( 9.3, 12.8)"
TX,Travis,48453035400,7.8,"( 6.8,  9.0)"
TX,Travis,48453035500,6.9,"( 6.0,  8.0)"
TX,Travis,48453035600,10.4,"( 9.0, 11.9)"
TX,Travis,48453035700,8.0,"( 6.9,  9.3)"
TX,Travis,48453035800,8.1,"( 7.1,  9.2)"
TX,Travis,48453035900,10.7,"( 9.4, 12.4)"
TX,Travis,48453036000,9.4,"( 8.0, 10.9)"
TX,Travis,48453036100,7.3,"( 6.3,  8.4)"
TX,Travis,48453036200,8.5,"( 7.4,  9.8)"
TX,Travis,48453036300,19.2,"(17.0, 21.7)"
TX,Travis,48453036400,10.3,"( 9.0, 11.8)"
TX,Travis,48453036500,7.2,"( 6.2,  8.2)"
TX,Travis,48453036600,8.5,"( 7.5,  9.7)"
TX,Travis,48453036700,7.1,"( 6.1,  8.1)"
TX,Travis,48453036800,7.7,"( 6.7,  8.9)"
TX,Travis,48453036900,10.3,"( 9.0, 11.9)"
TX,Travis,48453037000,8.1,"( 7.1,  9.3)"
TX,Travis,48453037100,10.1,"( 8.8, 11.5)"
TX,Travis,48453037200,7.8,"( 6.8,  9.0)"
TX,Travis,48453037300,11.2,"( 9.7, 12.9)"
TX,Travis,48453037400,10.9,"( 9.4, 12.6)"
TX,Travis,48453037500,10.7,"( 9.3, 12.3)"
TX,Travis,48453037600,11.4,"(10.0, 13.0)"
TX,Travis,48453040000,11.0,"( 9.7, 12.4)"
TX,Travis,48453040100,14.2,"(12.6, 15.9)"
TX,Travis,48453040200,14.0,"(12.4, 15.8)"
TX,Travis,48453040300,12.2,"(10.7, 13.8)"
TX,Travis,48453040400,7.8,"( 6.7,  9.0)"
TX,Travis,48453040500,11.3,"( 9.9, 12.8)"
TX,Travis,48453040600,14.6,"(13.0, 16.4)"
TX,Travis,48453040700,14.9,"(13.1, 16.7)"
TX,Travis,48453040800,11.8,"(10.4, 13.4)"
TX,Travis,48453040900,10.9,"( 9.5, 12.3)"
TX,Travis,48453041000,13.4,"(11.8, 15.2)"
TX,Travis,48453041100,7.8,"( 6.7,  8.9)"
TX,Travis,48453041200,7.8,"( 6.9,  8.9)"
TX,Travis,48453041300,8.8,"( 7.6, 10.2)"
TX,Travis,48453041400,6.1,"( 5.3,  6.9)"
TX,Travis,48453041500,10.9,"( 9.5, 12.3)"
TX,Travis,48453041600,13.5,"(11.8, 15.2)"
TX,Travis,48453041700,9.9,"( 8.7, 11.4)"
TX,Travis,48453041800,9.8,"( 8.6, 11.1)"
TX,Travis,48453041900,8.6,"( 7.4,  9.9)"
TX,Travis,48453042000,8.9,"( 7.7, 10.1)"
TX,Travis,48453042100,8.5,"( 7.4,  9.7)"
TX,Travis,48453042200,6.6,"( 5.7,  7.4)"
TX,Travis,48453042300,9.6,"( 8.3, 10.9)"
TX,Travis,48453042400,8.1,"( 7.1,  9.2)"
TX,Travis,48453042500,7.0,"( 6.2,  8.0)"
TX,Travis,48453042600,12.5,"(11.1, 14.2)"
TX,Travis,48453042700,9.3,"( 8.1, 10.5)"
TX,Travis,48453042800,10.9,"( 9.6, 12.4)"
TX,Travis,48453042900,8.8,"( 7.8,  9.9)"
TX,Travis,48453043000,7.3,"( 6.3,  8.3)"
TX,Travis,48453043100,11.8,"(10.3, 13.5)"
TX,Travis,48453043200,11.4,"(10.1, 12.9)"
TX,Travis,48453043300,13.6,"(12.0, 15.4)"
TX,Travis,48453043400,10.7,"( 9.4, 12.1)"
TX,Travis,48453043500,8.7,"( 7.7,  9.9)"
TX,Travis,48453043600,8.0,"( 7.1,  9.1)"
TX,Travis,48453043700,9.3,"( 8.1, 10.6)"
TX,Travis,48453043800,9.5,"( 8.3, 10.7)"
TX,Travis,48453043900,7.4,"( 6.5,  8.4)"
TX,Travis,48453044000,12.8,"(11.3, 14.4)"
TX,Travis,48453044100,9.5,"( 8.4, 10.9)"
TX,Travis,48453044200,6.5,"( 5.7,  7.4)"
TX,Travis,48453044300,8.2,"( 7.2,  9.3)"
TX,Travis,48453044400,10.2,"( 8.9, 11.5)"
TX,Travis,48453044500,12.6,"(11.1, 14.2)"
TX,Travis,48453044600,10.2,"( 8.9, 11.5)"
