Record_ID,Store_Name,Store_Street_Address,City,State,Zip_Code,County,Store_Type,Latitude,Longitude,ObjectId
1337650,Poco Loco Supermercado 6,1148 Airport Blvd,Austin,TX,78702,TRAVIS,Supermarket,30.273537,-97.697929,157430
1633044,SSP Austin LLC,3203 S Interstate 35,Round Rock,TX,78664,TRAVIS,Grocery Store,30.476088,-97.66935,159276
1409154,Jd's Market # 8 8,8807 Cameron Road,Austin,TX,78754,TRAVIS,Supermarket,30.344677,-97.677795,161930
1404430,HEB Food Store 710,8801 S Congress Ave,Austin,TX,78745,TRAVIS,Supermarket,30.169867,-97.787308,164968
1412105,Gandhi Bazar,8650 Spicewood Springs Rd,Austin,TX,78759,TRAVIS,Supermarket,30.433271,-97.771729,165940
1439328,La Superior Market,2410 E Riverside Dr,Austin,TX,78741,TRAVIS,Grocery Store,30.236986,-97.724014,171810
1482127,Amigos Supermercado,1200 W Howard Ln,Austin,TX,78753,TRAVIS,Grocery Store,30.424047,-97.669724,176402
1485568,Borinken Roots,11800 N Lamar Blvd,Austin,TX,78753,TRAVIS,Grocery Store,30.388399,-97.68412,178267
1598328,Jerusalem Supermaret Llc,512 W Stassney Ln,Austin,TX,78745,TRAVIS,Grocery Store,30.208746,-97.779968,178975
891858,Mi Pueblito Market,2030 E Oltorf St,Austin,TX,78741,TRAVIS,Grocery Store,30.230415,-97.732307,184805
1472396,HEB Food Store 765,7901 W US 290 Hwy,Austin,TX,78736,TRAVIS,Supermarket,30.228445,-97.887108,185806
1539145,Al Zaytoon Market,616 Fm 685,Pflugerville,TX,78660,TRAVIS,Grocery Store,30.442102,-97.611145,187725
1543885,Brookshire Brothers 117,8087 Bronco Ln,Lago Vista,TX,78645,TRAVIS,Super Store,30.481236,-97.976448,188233
1488653,Lone Star Family Market 11,6801 S Interstate Highway 35,Austin,TX,78744,TRAVIS,Grocery Store,30.187695,-97.770851,190070
1120401,La Familia Meat Market,623 W Dittmar Rd,Austin,TX,78745,TRAVIS,Grocery Store,30.183876,-97.792633,192518
1559954,Bb Market 1,7310 Elroy Rd,Del Valle,TX,78617,TRAVIS,Grocery Store,30.153902,-97.639755,196163
1119599,Wheatsville Food Co-op 2,4001 S Lamar Blvd,Austin,TX,78704,TRAVIS,Super Store,30.236134,-97.792458,198322
1560746,Sprouts Farmers Market 162,1201 Barbara Jordan Blvd,Austin,TX,78723,TRAVIS,Supermarket,30.306355,-97.709007,199820
1235828,Jd's Supermarket 7,6506 Decker Ln,Austin,TX,78724,TRAVIS,Super Store,30.289717,-97.629005,200280
1553659,Chaparral Crossing Farmers Market NAFMNP,4601 Senda Ln,Austin,TX,78725,TRAVIS,Farmers and Markets,30.238092,-97.572083,200966
1578528,Mi Tienda,8007 Gessner Dr,Austin,TX,78753,TRAVIS,Grocery Store,30.343571,-97.701904,202373
1667187,Casa Grande Supermercado,500 W William Cannon Dr,Austin,TX,78745,TRAVIS,Grocery Store,30.19655,-97.78511,203469
1037086,Fresh Plus 2,2917 W Anderson Ln,Austin,TX,78757,TRAVIS,Supermarket,30.358982,-97.739128,205520
1309143,Anand Bazar,2121 W Parmer Ln,Austin,TX,78727,TRAVIS,Other,30.416233,-97.69696,205919
