COUNTY,GEOID,tract,walking_ind,walkind_inv_perc,total_pop,total_pop_moe,below_200_fed_poverty_percentage,no_hs_diploma,uninsured,E_CHD,E_DIABETES,E_AFAM,E_ASIAN,E_HISP,median_age,ALAND,AWATER,distance_to_nearest_grocery,distance_to_nearest_fm,distance_to_nearest_uf,median_income,pct_no_vehicle,geometry,county
Dallas County,48113000100,100,13.6704,0.1891,3994,572,5.0575,0.0,2.2,4.1,7.4,6.7,1.3,12.4,41.9,3077392,511268,2673.8490292189017,5538.69002169826,13909.432029064948,198865.0,4.1064198958935805,"POLYGON ((1803483.7280255775 7637261.193038862, 1803484.0465397134 7637291.768018648, 1803484.9505810516 7637305.576869299, 1803488.5013059706 7637315.239774963, 1803487.6674057913 7637429.697463719, 1803485.0190071785 7637535.876939815, 1803485.4485408212 7637639.145725494, 1803499.9865085497 7637637.682868095, 1803572.3536823764 7637641.363033719, 1803594.6261697877 7637644.017529057, 1803612.6766180492 7637650.327137893, 1803638.2214670237 7637656.189937489, 1803794.772763992 7637710.1373145105, 1803930.0556452912 7637752.680665146, 1804080.0458546476 7637794.324493587, 1804195.0199531168 7637818.268262381, 1804327.3520928249 7637837.055593044, 1804404.0527477048 7637852.317384945, 1804415.6404584593 7637855.770630608, 1804428.9595328541 7637863.943069674, 1804460.34588718 7637874.648104348, 1804490.802504934 7637881.991422905, 1804529.6648375855 7637889.693512136, 1804551.5708210631 7637888.893709965, 1804563.4742843967 7637884.798363684, 1804575.2268686823 7637879.475959694, 1804595.4306060045 7637866.622136113, 1804617.0874154703 7637890.156531803, 1804625.1936423117 7637897.508787883, 1804635.8258330198 7637904.824314071, 1804652.8460251817 7637914.328705912, 1804680.5782978619 7637925.260212136, 1804714.9031943108 7637934.607686257, 1804808.8945845482 7637956.495165611, 1804851.8627022887 7637967.653940257, 1805053.4080896573 7638011.276623103, 1805081.523146138 7638015.551630077, 1805111.9429147546 7638024.118341145, 1805125.8070453852 7638029.640224898, 1805145.2935630698 7638041.107733463, 1805159.8133525122 7638049.76115728, 1805166.0127129334 7638055.168060835, 1805268.4110380204 7638159.668597529, 1805300.0054131164 7638194.946089792, 1805414.8810192428 7638313.821166192, 1805410.573221446 7638326.698259725, 1805406.5556537164 7638332.915042028, 1805355.5293444928 7638395.207106858, 1805338.279215613 7638415.704705649, 1805324.8925194608 7638435.2049244335, 1805302.5856822673 7638497.12261769, 1805296.1127886248 7638523.162431231, 1805295.3308926804 7638533.809551811, 1805304.4637915813 7638547.528103528, 1805331.4723431987 7638576.557159474, 1805338.5957218502 7638582.3248994555, 1805347.3417569185 7638590.141224163, 1805368.0579021436 7638601.089745048, 1805373.7946352642 7638603.148677006, 1805389.7149260056 7638605.508365089, 1805392.1785159716 7638601.24635288, 1805407.5458134343 7638540.013081454, 1805421.2201356562 7638475.951112058, 1805432.6430486662 7638472.287180301, 1805438.952300947 7638451.800005814, 1805458.65399588 7638383.136731507, 1805461.8324186283 7638373.671887372, 1805462.7585738008 7638370.809396066, 1805468.9267429435 7638361.432871247, 1805475.9503477374 7638361.084615006, 1805484.3785336828 7638367.002150497, 1805492.772188703 7638377.253448207, 1805495.5881884072 7638376.892049304, 1805499.3942550612 7638374.67038382, 1805603.299884904 7638253.921629458, 1806337.721383265 7638251.533130357, 1806211.184815012 7637260.342044901, 1806211.2385164332 7637245.894310439, 1806206.3750046554 7637242.749293152, 1806167.3245672786 7637212.916782203, 1806152.5245524119 7637197.91816747, 1805990.1706844089 7637058.845686481, 1805974.8128253876 7637043.719680552, 1805938.3707559719 7637014.1875288375, 1805869.7562450035 7636959.36239649, 1805824.0189022536 7636921.553051958, 1805764.3650850386 7636876.77469798, 1805762.4421853803 7636875.384064328, 1805745.4492241875 7636861.766149138, 1805696.24067736 7636817.963891577, 1805672.9953300247 7636794.380214134, 1805651.2384109688 7636771.062876363, 1805636.486229556 7636754.399208476, 1805626.1208617869 7636741.199655296, 1805601.1130160121 7636710.783995794, 1805584.2672240525 7636692.169015219, 1805548.569001589 7636646.877155935, 1805511.3229422304 7636596.982607955, 1805499.501486423 7636582.406390132, 1805493.6997930123 7636573.009683436, 1805484.719336446 7636560.406927134, 1805477.011017225 7636549.064387728, 1805466.6748142447 7636528.530052147, 1805432.7822658685 7636460.061873788, 1805418.7309960295 7636432.304362902, 1805403.8271572574 7636401.742980147, 1805367.4991730012 7636323.866617233, 1805354.6492344975 7636296.589258249, 1805321.358983896 7636334.397333905, 1805247.5936850193 7636415.803744189, 1805187.6281614276 7636482.835068028, 1805161.1783663922 7636504.395473778, 1805123.8465052196 7636533.415289249, 1805102.8363190815 7636548.133959551, 1805092.1541848374 7636555.154641779, 1805046.563472367 7636585.153728161, 1805005.1712910451 7636609.163657771, 1804992.8269234484 7636615.468526343, 1804960.1823090934 7636628.288305584, 1804948.3165533545 7636631.050588571, 1804919.9211330442 7636639.327547994, 1804885.046821813 7636645.301769113, 1804862.2415145705 7636647.963961791, 1804836.9361229618 7636649.774476281, 1804814.4061008664 7636649.4438815685, 1804784.1332484426 7636648.440561966, 1804760.186645098 7636645.400778996, 1804721.042673673 7636637.578488868, 1804697.7613955126 7636631.001707481, 1804623.0054593636 7636606.569919564, 1804605.8718182836 7636600.841311408, 1804589.3824644983 7636595.465151646, 1804556.2037358598 7636585.151615376, 1804497.6857091412 7636565.089114331, 1804430.04054694 7636540.5346540585, 1804377.5894927694 7636520.873723815, 1804363.7392672324 7636514.797561427, 1804331.7807769352 7636497.962919546, 1804306.5699258647 7636480.660021992, 1804294.2225899072 7636471.182578424, 1804275.469227315 7636453.73630624, 1804255.135033421 7636432.797968657, 1804252.4936811128 7636430.386153002, 1804238.3127250988 7636445.0851557385, 1804175.1631057977 7636506.137617453, 1804170.689487467 7636508.784753281, 1804167.156864146 7636511.23726869, 1804160.9632957638 7636511.944306459, 1804149.6668601285 7636517.614099475, 1804144.701902441 7636524.248131764, 1804034.9905039682 7636629.391828283, 1803951.0933474978 7636712.287569471, 1803899.9917620036 7636764.470370055, 1803837.9456864186 7636823.11188966, 1803824.5700132377 7636832.722260297, 1803795.764365209 7636839.100687995, 1803728.921893394 7636850.919786507, 1803716.7601238233 7636854.23050835, 1803701.2843361483 7636862.112139953, 1803673.5456541628 7636886.305903969, 1803672.3665667044 7636904.166099187, 1803672.7695823156 7636912.736323056, 1803671.2613591375 7636922.695350416, 1803667.901617885 7636938.379704036, 1803645.2082007704 7636937.26880345, 1803628.585265187 7636936.447319861, 1803622.0638704067 7636935.588975351, 1803616.1672285537 7636935.749307172, 1803618.0392806137 7636945.251837266, 1803618.9823235804 7636957.728087029, 1803619.094166794 7636969.846490632, 1803618.2618099772 7636982.270617879, 1803614.6249919857 7637016.953135919, 1803611.8575052656 7637034.766696973, 1803605.5663493527 7637067.481774559, 1803602.0992049235 7637077.272149978, 1803598.3267643135 7637084.719458971, 1803593.16249648 7637091.792467417, 1803588.0688565783 7637099.645586276, 1803578.3857557555 7637110.920716757, 1803564.0295569126 7637125.281972224, 1803537.263215021 7637145.058682374, 1803522.5985439438 7637157.187981014, 1803513.7988968808 7637167.044173611, 1803503.1674279824 7637181.9594123205, 1803496.958065446 7637192.780817648, 1803492.963010482 7637201.444251821, 1803485.6955417937 7637235.575643285, 1803484.0962795175 7637248.644148374, 1803483.7280255775 7637261.193038862))",Dallas
Dallas County,48113000201,201,15.9444,0.0453,2872,348,3.6077,1.3,1.5,4.1,7.0,2.1,0.7,5.7,36.9,1762502,0,1958.521712208973,1997.0799923009379,18154.062923483238,197614.0,0.0,"POLYGON ((1802638.0413171416 7638816.924555939, 1802636.874871647 7638917.478460563, 1802635.411127473 7639009.020731734, 1802634.5707799257 7639056.900475845, 1802634.4688945524 7639101.912006964, 1802632.8759279908 7639194.673065461, 1802631.7890513125 7639286.115150242, 1802629.8752075871 7639373.865161266, 1802626.8630729052 7639460.804977238, 1802625.2790713455 7639543.674140359, 1802625.1068017306 7639549.559878761, 1802625.3049560245 7639555.567605806, 1802626.089503524 7639573.485203236, 1802628.7982602385 7639611.91012925, 1802630.5386155657 7639657.864688149, 1802631.9582662412 7639686.026373348, 1802631.8881753015 7639707.586793217, 1802629.8016388188 7639753.318180977, 1802627.9338823643 7639849.071990804, 1802624.244867654 7639949.551773961, 1802620.0686095161 7639967.657590644, 1802619.8491126376 7640055.012441831, 1802618.4420588799 7640138.220087292, 1802623.1801331565 7640139.247944853, 1802627.3512256835 7640140.481501791, 1802737.9347886848 7640173.061688779, 1802867.430734349 7640211.087537051, 1803398.2070679187 7640369.807007641, 1803398.5905557252 7640350.367570089, 1803400.934751163 7640286.415794082, 1803402.3947480053 7640236.664855461, 1803403.244397936 7640153.551938461, 1803408.628111127 7639970.09524877, 1803410.787730937 7639871.015550294, 1803413.1146170874 7639772.60761492, 1803417.9323843326 7639576.574504992, 1803418.451627737 7639565.252743223, 1803422.278618632 7639479.448366043, 1803422.9933919706 7639471.022163437, 1803427.8924857099 7639463.385637014, 1803427.0115561776 7639429.682215864, 1803428.662757465 7639367.0437037535, 1803431.7522255462 7639271.325540189, 1803435.1762801795 7639176.950936104, 1803441.1781741045 7639061.645135173, 1803447.9090420888 7638972.480293641, 1803451.527639994 7638874.665755445, 1803453.1832279442 7638770.458186101, 1803454.5748288701 7638723.039123559, 1803455.2266100463 7638653.035434274, 1803455.771926333 7638602.590542117, 1803458.6224643008 7638508.643521918, 1803459.8380813233 7638476.779895853, 1803461.3512855791 7638383.7939235605, 1803461.9835292147 7638362.249877396, 1803463.055667987 7638287.479114466, 1803464.0115888622 7638232.600322787, 1803465.5878724337 7638191.633163431, 1803467.0674469094 7638141.21562444, 1803469.8778340481 7638070.941728166, 1803424.87294188 7638068.620762757, 1803393.6373276995 7638068.704617717, 1803368.4216235843 7638073.966806109, 1803339.579428338 7638075.34366119, 1803184.9062114856 7638075.475840739, 1802987.7549973489 7638070.030896896, 1802795.6262537092 7638065.514808861, 1802797.2499684095 7637946.1901336955, 1802732.0401535803 7637944.058629881, 1802688.6806777627 7637943.011676087, 1802665.0973480872 7637940.431901019, 1802665.9540384086 7638042.15673618, 1802665.8231345913 7638062.604000993, 1802664.0234565926 7638082.557832849, 1802659.9129877705 7638143.12392019, 1802656.249948745 7638255.497691514, 1802651.7995839478 7638385.18734151, 1802648.1479787298 7638490.781397817, 1802644.97244165 7638599.279181389, 1802641.8814131243 7638704.889582261, 1802638.0413171416 7638816.924555939))",Dallas
Dallas County,48113000202,202,15.6111,0.0595,3817,521,10.6104,0.1,3.9,3.5,6.5,4.6,4.0,10.1,31.9,1571509,30513,2227.611977374798,4563.8595873948125,16750.96706065197,154259.0,0.8333333333333334,"POLYGON ((1801834.9511999446 7638700.754373636, 1801834.2025478813 7638796.874490612, 1801831.6905914117 7638898.945034751, 1801830.0114130029 7638956.4700259585, 1801828.9351829665 7638993.339320521, 1801827.7360872882 7639050.4337236965, 1801826.1644672668 7639101.070736374, 1801824.9715365968 7639141.937889566, 1801824.4252119223 7639205.49782948, 1801824.3253324942 7639240.9506925335, 1801823.1674784655 7639319.052970716, 1801822.7363332028 7639333.822884376, 1801822.8385948427 7639426.410982132, 1801823.2402685424 7639431.868889798, 1801823.084075033 7639440.422616775, 1801819.5759537565 7639528.5705812005, 1801819.62015566 7639533.462319587, 1801819.2290898324 7639540.453136346, 1801816.530763324 7639674.528223649, 1801810.8326659575 7639882.539229908, 1801810.0867992956 7639892.076050801, 1801851.138566933 7639907.834664337, 1802036.8960457589 7639962.830887811, 1802191.4793367796 7640006.360359494, 1802236.2674088317 7640019.006484399, 1802331.724323668 7640047.805684967, 1802426.2303481114 7640077.133697949, 1802520.8520172627 7640105.687945435, 1802536.3156051892 7640110.8085864205, 1802618.4420588799 7640138.220087292, 1802619.8491126376 7640055.012441831, 1802620.0686095161 7639967.657590644, 1802624.244867654 7639949.551773961, 1802627.9338823643 7639849.071990804, 1802629.8016388188 7639753.318180977, 1802631.8881753015 7639707.586793217, 1802631.9582662412 7639686.026373348, 1802630.5386155657 7639657.864688149, 1802628.7982602385 7639611.91012925, 1802626.089503524 7639573.485203236, 1802625.3049560245 7639555.567605806, 1802625.1068017306 7639549.559878761, 1802625.2790713455 7639543.674140359, 1802626.8630729052 7639460.804977238, 1802629.8752075871 7639373.865161266, 1802631.7890513125 7639286.115150242, 1802632.8759279908 7639194.673065461, 1802634.4688945524 7639101.912006964, 1802634.5707799257 7639056.900475845, 1802635.411127473 7639009.020731734, 1802636.874871647 7638917.478460563, 1802638.0413171416 7638816.924555939, 1802641.8814131243 7638704.889582261, 1802644.97244165 7638599.279181389, 1802648.1479787298 7638490.781397817, 1802651.7995839478 7638385.18734151, 1802656.249948745 7638255.497691514, 1802659.9129877705 7638143.12392019, 1802664.0234565926 7638082.557832849, 1802665.8231345913 7638062.604000993, 1802665.9540384086 7638042.15673618, 1802538.4961910138 7638038.9827364255, 1802464.1980380977 7638037.47619487, 1802267.316681692 7638032.386341341, 1802094.2994270306 7638026.663596517, 1802062.2326550088 7638026.393750946, 1801960.204475378 7638023.413986396, 1801857.9569847514 7638021.540297665, 1801856.2966720697 7638081.622359929, 1801855.1004948874 7638122.600680634, 1801852.8065463102 7638194.779248582, 1801851.6130339648 7638238.869748736, 1801848.7018949427 7638303.361139837, 1801847.3115711866 7638367.00773744, 1801846.4820505218 7638411.442282392, 1801845.3148119494 7638470.649498141, 1801842.491458674 7638512.914039181, 1801839.667299424 7638577.630214175, 1801838.8115051123 7638606.947997657, 1801835.4212366105 7638684.6518075885, 1801834.9511999446 7638700.754373636))",Dallas
Dallas County,48113000300,300,15.2778,0.0766,4325,1030,12.6242,0.0,12.2,3.5,6.2,3.5,6.2,11.2,31.7,1809162,0,2968.310132017604,7808.190966593988,15253.224111626958,129485.0,1.8700327255726974,"POLYGON ((1800380.6481410784 7637902.831751527, 1800413.96888198 7637975.822659746, 1800439.0321434042 7638036.903376901, 1800461.30855725 7638090.900947654, 1800476.2526460509 7638130.125310384, 1800499.9807994403 7638201.726297069, 1800522.4614016889 7638280.849040139, 1800541.002316203 7638344.296813053, 1800552.708295717 7638375.869206295, 1800567.0716283652 7638415.743691925, 1800601.8899430935 7638498.226173398, 1800616.994055874 7638535.121306479, 1800635.6125759264 7638576.564495939, 1800671.2260239462 7638650.956635309, 1800707.190491782 7638719.690637757, 1800736.0004164204 7638773.989938403, 1800762.1690279637 7638819.4319256395, 1800794.6117133955 7638880.616989486, 1800807.376468204 7638907.885756735, 1800814.7809712351 7638929.77471603, 1800832.726966316 7638981.424164287, 1800853.3275266718 7639067.161671639, 1800868.971596525 7639133.637811625, 1800856.6248224243 7639120.941307128, 1800847.9082935532 7639112.018272229, 1800837.2589530575 7639102.038692678, 1800817.8415900702 7639081.689714842, 1800817.2931626225 7639090.8989072535, 1800816.2449787906 7639181.563828407, 1800794.2636869112 7639506.471785141, 1800916.9034372778 7639510.707201088, 1800951.5554103097 7639511.93805126, 1800968.0808687035 7639512.752510206, 1800997.3371651685 7639513.048430703, 1801011.3500078854 7639513.456374427, 1801020.795021097 7639513.39791073, 1801049.2137814842 7639513.558447921, 1801114.1237741625 7639516.004333474, 1801145.2193374375 7639517.354554152, 1801224.81224357 7639519.673065315, 1801251.7871588985 7639550.135052469, 1801298.531228906 7639604.847356649, 1801313.382535229 7639621.396369041, 1801351.2535228143 7639659.7341188565, 1801368.4627587595 7639675.573913045, 1801388.976697126 7639693.51070224, 1801409.0012829571 7639708.988047872, 1801433.097307031 7639725.917888487, 1801446.2131089587 7639734.6362550445, 1801453.1832831383 7639739.285330946, 1801512.2977330373 7639776.909332271, 1801532.9699171882 7639789.404857813, 1801554.3121609718 7639801.364236851, 1801573.0230247853 7639810.579395429, 1801614.6483784704 7639829.132443918, 1801634.4515128578 7639836.15665194, 1801658.4356592598 7639844.080909057, 1801703.775801408 7639857.074240807, 1801810.0867992956 7639892.076050801, 1801810.8326659575 7639882.539229908, 1801816.530763324 7639674.528223649, 1801819.2290898324 7639540.453136346, 1801819.62015566 7639533.462319587, 1801819.5759537565 7639528.5705812005, 1801823.084075033 7639440.422616775, 1801823.2402685424 7639431.868889798, 1801822.8385948427 7639426.410982132, 1801822.7363332028 7639333.822884376, 1801823.1674784655 7639319.052970716, 1801824.3253324942 7639240.9506925335, 1801824.4252119223 7639205.49782948, 1801824.9715365968 7639141.937889566, 1801826.1644672668 7639101.070736374, 1801827.7360872882 7639050.4337236965, 1801828.9351829665 7638993.339320521, 1801830.0114130029 7638956.4700259585, 1801831.6905914117 7638898.945034751, 1801834.2025478813 7638796.874490612, 1801834.9511999446 7638700.754373636, 1801835.4212366105 7638684.6518075885, 1801838.8115051123 7638606.947997657, 1801839.667299424 7638577.630214175, 1801842.491458674 7638512.914039181, 1801845.3148119494 7638470.649498141, 1801846.4820505218 7638411.442282392, 1801847.3115711866 7638367.00773744, 1801848.7018949427 7638303.361139837, 1801851.6130339648 7638238.869748736, 1801852.8065463102 7638194.779248582, 1801855.1004948874 7638122.600680634, 1801856.2966720697 7638081.622359929, 1801787.5307969577 7638079.615279308, 1801658.6590211352 7638076.855433056, 1801583.1854464707 7638073.987160272, 1801429.5735671716 7638069.841797334, 1801245.4514124931 7638063.364958334, 1801177.6520805196 7638060.278625834, 1800944.3039160003 7638051.928988164, 1800717.8822090258 7638046.564709597, 1800628.1551915635 7638041.844024963, 1800517.9311020803 7638034.527797784, 1800508.9261008056 7638035.488720281, 1800502.2085018342 7638038.1833194215, 1800494.2438645752 7638045.176401509, 1800466.593585777 7637989.466555497, 1800463.2786911554 7637981.256539196, 1800456.2396605918 7637966.047231624, 1800450.627916632 7637949.990224771, 1800440.5638904038 7637926.245899384, 1800435.1935497255 7637914.75292407, 1800432.2747910582 7637908.999651176, 1800428.3863338395 7637901.217568936, 1800407.9068707589 7637852.940736234, 1800389.035857181 7637868.397662964, 1800371.901542348 7637882.015574711, 1800380.6481410784 7637902.831751527))",Dallas
Dallas County,48113000401,401,17.9444,0.0054,4649,405,46.031,20.5,26.1,4.7,11.5,22.0,10.0,36.6,28.7,2020908,0,1355.3610638291198,17507.113826979377,15698.931933170656,62447.0,6.068332483426823,"POLYGON ((1795134.815158879 7637072.4676690735, 1795145.9819570438 7637084.23430038, 1795233.446443465 7637184.871980639, 1795312.0172967308 7637266.139492966, 1795408.4599021727 7637363.36728631, 1795456.5671684905 7637414.312320634, 1795505.123511728 7637469.16049794, 1795611.9674631958 7637585.137561351, 1795676.9260076953 7637658.238668093, 1795899.970600622 7637448.440807293, 1795963.8864169172 7637388.028439684, 1795999.0701468256 7637354.580361116, 1796016.2565537125 7637338.956210821, 1796145.092031025 7637222.385431868, 1796221.3018020547 7637150.7674586885, 1796253.8942667304 7637119.691156743, 1796320.831719561 7637055.143847949, 1796339.5746203077 7637037.453025186, 1796367.96839863 7637012.592040389, 1796377.5098718423 7637005.974448126, 1796393.6782075095 7636996.545852561, 1796409.789280599 7636989.116260303, 1796421.867597505 7636985.350054738, 1796432.4158397277 7636982.762607861, 1796454.1123164485 7636979.494419657, 1796465.154371385 7636979.255218353, 1796531.2495928714 7636980.038665221, 1796550.2819739203 7636978.361475956, 1796566.2753644884 7636975.041136585, 1796584.926541648 7636970.3521470595, 1796610.7217657417 7636957.865593777, 1796634.6598827436 7636941.658029338, 1796653.5649308008 7636924.861564095, 1796740.0103663953 7636842.2039263835, 1796753.078704541 7636830.01942786, 1796865.2317258846 7636724.982110756, 1796988.690960024 7636610.600881863, 1797054.947030879 7636547.261040205, 1797135.5941428083 7636471.330949449, 1797181.918111624 7636427.9812351465, 1797223.8330856103 7636391.6183505785, 1797296.298390228 7636317.3437688835, 1797380.9481469651 7636242.197369594, 1797445.92547458 7636187.714752779, 1797454.0400507357 7636152.714792694, 1797480.2498801753 7636047.879739748, 1797487.8862649347 7636019.75709764, 1797490.3039398042 7636010.490354854, 1797519.041562531 7635895.836029066, 1797523.505594074 7635873.957480183, 1797534.7124703517 7635819.262454657, 1797544.421038886 7635777.63959018, 1797580.3109946582 7635612.730641397, 1797583.5395659609 7635598.041063599, 1797586.5812363462 7635583.346108722, 1797595.3620239785 7635541.474268213, 1797618.5990524362 7635445.778931682, 1797620.4050883732 7635438.272941675, 1797624.0043853545 7635423.705180022, 1797625.0571767916 7635419.623055461, 1797635.8031584818 7635387.477508541, 1797647.1035492527 7635355.570214575, 1797652.7006489625 7635339.837335456, 1797672.2536239405 7635264.931566414, 1797680.8127823034 7635237.280118178, 1797687.9748536674 7635215.923816625, 1797669.798436427 7635226.73766776, 1797629.2944128464 7635259.360661719, 1797618.592312988 7635273.724059174, 1797611.8370145452 7635284.199751647, 1797605.5074767084 7635296.132601493, 1797599.7418896253 7635307.9705334585, 1797580.097597476 7635337.303753441, 1797575.722716074 7635343.068652494, 1797566.6862082595 7635354.812499189, 1797553.0400301914 7635373.9817021685, 1797537.345069278 7635396.092939258, 1797530.9214067457 7635404.799873769, 1797519.9200510946 7635419.821629588, 1797517.2977170092 7635423.191739656, 1797472.625670194 7635483.704287989, 1797465.6190251873 7635493.172516046, 1797436.9967117338 7635532.250948222, 1797429.4038540144 7635542.591511073, 1797332.8744616264 7635669.635072258, 1797317.2305899754 7635686.746486599, 1797289.4741829708 7635718.514514292, 1797277.0771892131 7635730.050849157, 1797258.38784902 7635745.7410599245, 1797238.2192765768 7635760.833061658, 1797209.3382322527 7635779.67600894, 1797196.7695356086 7635787.428529546, 1797152.7735333294 7635811.50578714, 1797100.676107736 7635834.350197574, 1797081.85583736 7635841.589843156, 1797059.303890618 7635848.500053896, 1797025.6385312248 7635858.092105808, 1796886.693051096 7635879.55536484, 1796826.9284191441 7635886.064871943, 1796798.8620694943 7635889.594155652, 1796754.0753159528 7635895.644718117, 1796713.7742960122 7635901.824154607, 1796683.810335434 7635906.299624637, 1796654.2202091236 7635910.785902666, 1796634.358617417 7635915.217831545, 1796626.8060626586 7635917.668733776, 1796525.4775101158 7635938.548478831, 1796475.4260602756 7635945.560761621, 1796450.883657438 7635953.415535631, 1796423.4920518948 7635959.52152199, 1796407.2657058863 7635964.391502016, 1796402.9255863233 7635965.712021501, 1796337.8485589484 7635991.189175366, 1796328.756378567 7635995.15222085, 1796297.6845894451 7636008.933304671, 1796248.3757726797 7636035.751897217, 1796232.6682249054 7636048.639500968, 1796224.093520941 7636057.3967251405, 1796218.6726570984 7636063.799073158, 1796195.269745111 7636084.135398216, 1796174.9050180295 7636102.891585803, 1796096.1441457178 7636178.438528232, 1795900.2617694996 7636362.891644946, 1795855.3765260717 7636405.176652399, 1795827.5666805021 7636432.501000315, 1795811.248747062 7636447.15006687, 1795766.421388974 7636487.436465516, 1795658.9441686785 7636579.726294875, 1795536.8971462853 7636684.493677244, 1795452.3344282429 7636757.211857101, 1795410.8405766087 7636795.483152197, 1795364.3579466783 7636838.169080647, 1795329.9792936018 7636869.641728748, 1795251.257488551 7636934.414623343, 1795137.4637229608 7637038.643981578, 1795120.1103427808 7637053.5979434885, 1795134.815158879 7637072.4676690735))",Dallas
