,StateAbbr,CountyName,TractFIPS,DIABETES_CrudePrev,DIABETES_Crude95CI,CHD_CrudePrev,diabetes_pct_rank,chd_pct_rank,raw_composite_rank,final_health_composite
0,TX,Bexar,48029110100,13.0,"(11.4, 14.5)",5.3,0.4191374663072776,0.40970350404312667,0.41442048517520214,0.4137466307277628
1,TX,Bexar,48029110300,18.1,"(16.0, 20.2)",7.1,0.7102425876010782,0.7102425876010782,0.7102425876010782,0.7142857142857143
2,TX,Bexar,48029110500,20.6,"(18.4, 22.8)",7.8,0.8221024258760108,0.8234501347708895,0.8227762803234502,0.8261455525606469
3,TX,Bexar,48029110600,22.7,"(20.5, 25.0)",10.1,0.9164420485175202,0.9784366576819407,0.9474393530997305,0.9514824797843666
4,TX,Bexar,48029110700,25.2,"(22.5, 27.9)",10.4,0.9636118598382749,0.9878706199460916,0.9757412398921832,0.9730458221024259
5,TX,Bexar,48029111000,13.5,"(11.9, 15.1)",5.3,0.47035040431266845,0.40970350404312667,0.44002695417789756,0.4393530997304582
6,TX,Bexar,48029111100,9.6,"( 8.4, 10.9)",4.0,0.07412398921832884,0.16307277628032346,0.11859838274932616,0.10646900269541779
7,TX,Bexar,48029120100,3.3,"( 2.8,  3.8)",1.2,0.005390835579514825,0.005390835579514825,0.005390835579514825,0.005390835579514825
8,TX,Bexar,48029120301,9.5,"( 8.2, 11.0)",4.5,0.0660377358490566,0.261455525606469,0.1637466307277628,0.15633423180592992
9,TX,Bexar,48029120302,10.1,"( 8.7, 11.7)",5.8,0.12398921832884097,0.5134770889487871,0.31873315363881405,0.32075471698113206
10,TX,Bexar,48029120401,14.7,"(12.7, 16.8)",8.5,0.545822102425876,0.898921832884097,0.7223719676549865,0.7331536388140162
11,TX,Bexar,48029120402,9.0,"( 7.7, 10.4)",4.8,0.04986522911051213,0.31266846361185985,0.18126684636118598,0.1752021563342318
12,TX,Bexar,48029120502,18.0,"(16.1, 20.2)",7.2,0.7035040431266847,0.7345013477088949,0.7190026954177897,0.7264150943396226
13,TX,Bexar,48029120503,17.1,"(15.3, 19.0)",7.0,0.6522911051212938,0.6859838274932615,0.6691374663072777,0.6738544474393531
14,TX,Bexar,48029120504,17.6,"(15.6, 19.8)",7.3,0.6846361185983828,0.7493261455525606,0.7169811320754718,0.7210242587601078
15,TX,Bexar,48029120601,12.0,"(10.6, 13.6)",4.8,0.33423180592991913,0.31266846361185985,0.32345013477088946,0.3261455525606469
16,TX,Bexar,48029120602,8.9,"( 7.7, 10.2)",3.9,0.04582210242587601,0.13746630727762804,0.09164420485175202,0.07547169811320754
17,TX,Bexar,48029120701,12.8,"(11.2, 14.3)",5.4,0.40161725067385445,0.4393530997304582,0.42048517520215634,0.42048517520215634
18,TX,Bexar,48029120702,12.1,"(10.5, 13.9)",6.9,0.3463611859838275,0.6725067385444744,0.5094339622641509,0.5148247978436657
19,TX,Bexar,48029120800,10.3,"( 8.9, 11.8)",5.0,0.14690026954177898,0.35444743935309975,0.2506738544474394,0.2371967654986523
20,TX,Bexar,48029120901,15.3,"(13.3, 17.5)",7.9,0.5727762803234502,0.8409703504043127,0.7068733153638814,0.7088948787061995
21,TX,Bexar,48029120902,12.6,"(11.2, 14.2)",5.9,0.38005390835579517,0.5296495956873315,0.45485175202156336,0.45417789757412397
22,TX,Bexar,48029121000,13.7,"(12.0, 15.4)",5.8,0.4946091644204852,0.5134770889487871,0.5040431266846361,0.5121293800539084
23,TX,Bexar,48029121110,11.6,"(10.1, 13.1)",4.7,0.284366576819407,0.29514824797843664,0.28975741239892183,0.2991913746630728
24,TX,Bexar,48029121111,12.6,"(11.0, 14.4)",5.1,0.38005390835579517,0.38005390835579517,0.38005390835579517,0.3746630727762803
25,TX,Bexar,48029121112,13.8,"(12.2, 15.5)",6.4,0.49865229110512127,0.601078167115903,0.5498652291105122,0.5646900269541779
26,TX,Bexar,48029121115,13.1,"(11.5, 15.1)",6.4,0.4299191374663073,0.601078167115903,0.5154986522911051,0.5215633423180593
27,TX,Bexar,48029121116,11.8,"(10.2, 13.4)",5.4,0.3086253369272237,0.4393530997304582,0.37398921832884097,0.3692722371967655
28,TX,Bexar,48029121117,11.7,"(10.1, 13.2)",5.3,0.3005390835579515,0.40970350404312667,0.3551212938005391,0.3504043126684636
29,TX,Bexar,48029121118,11.9,"(10.5, 13.4)",5.1,0.3194070080862534,0.38005390835579517,0.3497304582210243,0.3450134770889488
30,TX,Bexar,48029121119,11.4,"( 9.9, 12.9)",4.6,0.2628032345013477,0.27628032345013476,0.2695417789757412,0.2722371967654987
31,TX,Bexar,48029121120,12.9,"(11.4, 14.6)",5.0,0.40970350404312667,0.35444743935309975,0.3820754716981132,0.38005390835579517
32,TX,Bexar,48029121121,13.0,"(11.3, 14.9)",6.1,0.4191374663072776,0.5525606469002695,0.48584905660377353,0.49865229110512127
33,TX,Bexar,48029121122,12.7,"(11.0, 14.4)",5.6,0.3921832884097035,0.48247978436657685,0.43733153638814015,0.431266846361186
34,TX,Bexar,48029121123,14.0,"(12.3, 15.7)",6.3,0.5121293800539084,0.5862533692722371,0.5491913746630728,0.5592991913746631
35,TX,Bexar,48029121124,11.6,"(10.1, 13.3)",5.5,0.284366576819407,0.46630727762803237,0.3753369272237197,0.3719676549865229
36,TX,Bexar,48029121203,17.5,"(15.6, 19.5)",7.1,0.6765498652291105,0.7102425876010782,0.6933962264150944,0.6954177897574124
37,TX,Bexar,48029121204,15.3,"(13.5, 17.2)",6.3,0.5727762803234502,0.5862533692722371,0.5795148247978437,0.5902964959568733
38,TX,Bexar,48029121205,13.5,"(12.0, 15.2)",5.4,0.47035040431266845,0.4393530997304582,0.45485175202156336,0.45417789757412397
39,TX,Bexar,48029121206,17.3,"(15.4, 19.4)",7.4,0.6657681940700808,0.7654986522911051,0.715633423180593,0.7169811320754716
40,TX,Bexar,48029121300,15.2,"(13.4, 17.1)",7.1,0.5646900269541779,0.7102425876010782,0.6374663072776281,0.6442048517520216
41,TX,Bexar,48029121402,13.4,"(11.8, 15.0)",4.6,0.45417789757412397,0.27628032345013476,0.36522911051212936,0.3638814016172507
42,TX,Bexar,48029121403,14.8,"(13.1, 16.6)",5.7,0.5539083557951483,0.49595687331536387,0.5249326145552561,0.5309973045822103
43,TX,Bexar,48029121404,20.8,"(18.6, 23.0)",7.8,0.8355795148247979,0.8234501347708895,0.8295148247978437,0.8342318059299192
44,TX,Bexar,48029121501,12.1,"(10.7, 13.6)",4.7,0.3463611859838275,0.29514824797843664,0.32075471698113206,0.32345013477088946
45,TX,Bexar,48029121504,13.4,"(11.8, 15.1)",5.6,0.45417789757412397,0.48247978436657685,0.46832884097035044,0.47035040431266845
46,TX,Bexar,48029121505,13.6,"(12.1, 15.4)",5.4,0.4865229110512129,0.4393530997304582,0.46293800539083557,0.45956873315363883
47,TX,Bexar,48029121506,17.9,"(16.0, 20.0)",8.8,0.6981132075471698,0.9299191374663073,0.8140161725067385,0.8032345013477089
48,TX,Bexar,48029121507,16.0,"(14.2, 17.9)",7.0,0.6037735849056604,0.6859838274932615,0.644878706199461,0.6495956873315364
49,TX,Bexar,48029121508,17.8,"(15.8, 19.9)",6.8,0.692722371967655,0.6522911051212938,0.6725067385444744,0.6792452830188679
50,TX,Bexar,48029121601,13.1,"(11.6, 14.7)",5.7,0.4299191374663073,0.49595687331536387,0.46293800539083557,0.45956873315363883
51,TX,Bexar,48029121604,11.6,"(10.2, 13.2)",4.4,0.284366576819407,0.24528301886792453,0.26482479784366575,0.26819407008086255
52,TX,Bexar,48029121605,14.2,"(12.5, 15.9)",7.1,0.5269541778975741,0.7102425876010782,0.6185983827493262,0.6145552560646901
53,TX,Bexar,48029121606,11.9,"(10.5, 13.5)",5.1,0.3194070080862534,0.38005390835579517,0.3497304582210243,0.3450134770889488
54,TX,Bexar,48029121701,14.9,"(13.1, 16.8)",7.1,0.5579514824797843,0.7102425876010782,0.6340970350404312,0.6307277628032345
55,TX,Bexar,48029121702,14.1,"(12.4, 15.9)",6.5,0.5202156334231806,0.6145552560646901,0.5673854447439353,0.5822102425876011
56,TX,Bexar,48029121802,11.3,"(10.0, 12.8)",4.1,0.25336927223719674,0.1940700808625337,0.22371967654986522,0.215633423180593
57,TX,Bexar,48029121803,13.7,"(12.0, 15.4)",5.6,0.4946091644204852,0.48247978436657685,0.488544474393531,0.5013477088948787
58,TX,Bexar,48029121804,15.2,"(13.5, 17.0)",6.1,0.5646900269541779,0.5525606469002695,0.5586253369272237,0.568733153638814
59,TX,Bexar,48029121808,13.4,"(11.8, 15.1)",5.2,0.45417789757412397,0.3948787061994609,0.42452830188679247,0.42587601078167114
60,TX,Bexar,48029121809,13.4,"(11.7, 15.1)",5.4,0.45417789757412397,0.4393530997304582,0.4467654986522911,0.4474393530997305
