TractFIPS,final_income_mobility_composite,final_health_composite,income_mobility_pct,health_pct
48453000101,0.7915194346289752,0.5449826989619377,79.15194346289752,54.498269896193776
48453000102,0.7279151943462897,0.7750865051903114,72.79151943462897,77.50865051903114
48453000203,0.2473498233215547,0.2525951557093425,24.734982332155468,25.259515570934248
48453000204,0.4275618374558304,0.1937716262975778,42.75618374558304,19.37716262975778
48453000205,0.1236749116607773,0.0726643598615917,12.36749116607773,7.26643598615917
48453000206,0.2826855123674912,0.671280276816609,28.26855123674912,67.1280276816609
48453000302,0.0742049469964664,0.1487889273356401,7.420494699646641,14.878892733564008
48453000304,0.2862190812720848,0.0415224913494809,28.621908127208478,4.1522491349480894
48453000305,0.1095406360424028,0.0692041522491349,10.95406360424028,6.92041522491349
48453000307,0.7773851590106007,0.231833910034602,77.73851590106007,23.183391003460198
48453000308,0.5936395759717314,0.3200692041522491,59.36395759717315,32.00692041522491
48453000309,0.6113074204946997,0.1107266435986159,61.130742049469966,11.07266435986159
48453000401,0.2226148409893993,0.0830449826989619,22.261484098939928,8.304498269896191
48453000402,0.3710247349823322,0.2560553633217993,37.102473498233216,25.60553633217993
48453000500,0.0318021201413427,0.0761245674740484,3.18021201413427,7.61245674740484
48453000601,0.0106007067137809,0.0103806228373702,1.06007067137809,1.03806228373702
48453000605,,0.0173010380622837,,1.73010380622837
48453000606,0.0070671378091872,0.0069204152249134,0.7067137809187201,0.69204152249134
48453000607,0.0636042402826855,0.0242214532871972,6.36042402826855,2.42214532871972
48453000608,0.0035335689045936,0.0553633217993079,0.35335689045936003,5.53633217993079
48453000700,0.2190812720848056,0.3667820069204152,21.90812720848056,36.67820069204152
48453000801,0.4840989399293286,0.7301038062283737,48.409893992932865,73.01038062283737
48453000802,0.5406360424028268,0.71280276816609,54.06360424028268,71.280276816609
48453000803,0.2296819787985865,0.0622837370242214,22.96819787985865,6.22837370242214
48453000804,0.3074204946996466,0.5847750865051903,30.742049469964662,58.47750865051903
48453000901,0.3886925795053003,0.0795847750865051,38.86925795053003,7.95847750865051
48453000902,0.0883392226148409,0.1764705882352941,8.833922261484089,17.64705882352941
48453001000,0.5830388692579506,0.8114186851211073,58.303886925795055,81.14186851211073
48453001101,0.342756183745583,0.9653979238754326,34.2756183745583,96.53979238754326
48453001102,0.5547703180212014,0.1799307958477508,55.47703180212014,17.993079584775078
48453001103,0.6007067137809188,0.2854671280276816,60.07067137809188,28.54671280276816
48453001200,0.508833922261484,0.1280276816608996,50.8833922261484,12.802768166089958
48453001304,0.9257950530035336,0.1591695501730103,92.57950530035336,15.91695501730103
48453001307,0.6183745583038869,0.5501730103806228,61.83745583038869,55.017301038062286
