Record_ID,Store_Name,Store_Street_Address,City,State,Zip_Code,Zip4,County,Store_Type,Latitude,Longitude,ObjectId
1371333,Costco Wholesale 655,8282 Park Ln,Dallas,TX,75231,6099,DALLAS,Super Store,32.871372,-96.762932,141794
1238915,EL RIO GRANDE LATIN MARKET 8,10909 Webb Chapel Rd,Dallas,TX,75229,3739,DALLAS,Super Store,32.897202,-96.871063,142300
865646,Fiesta Mart 77,3460 Webb Chapel Ext,Dallas,TX,75220,6751,DALLAS,Super Store,32.864159,-96.863663,142332
1255901,Fiesta Mart 210,10121 Lake June Rd,Dallas,TX,75217,5347,DALLAS,Super Store,32.734188,-96.650131,143534
1255904,Fiesta Mart 212,3230 Martin Luther King Jr Blvd,Dallas,TX,75210,2417,DALLAS,Super Store,32.773727,-96.763161,143535
1255906,Fiesta Mart 213,1450 W Pleasant Run Rd,Lancaster,TX,75146,1392,DALLAS,Super Store,32.604275,-96.785904,143536
1390256,Jtc Bless Imports,3435 N Belt Line Rd,Irving,TX,75062,7826,DALLAS,Super Store,32.853752,-96.99398,144282
1361870,Ayo Farmers Market,4070 N Belt Line Rd,Irving,TX,75038,5009,DALLAS,Farmers and Markets,32.863842,-96.991615,144601
1361312,AYS Venture LLC,1546 Rowlett Rd,Garland,TX,75043,1978,DALLAS,Grocery Store,32.858101,-96.580254,144675
1351445,Grocery Services North 5,310 N Barnes Dr,Garland,TX,75042,7124,DALLAS,Grocery Store,32.915539,-96.678665,145404
1310640,Grocery Services North 10,6012 Abrams Rd,Dallas,TX,75231,8001,DALLAS,Grocery Store,32.858028,-96.748016,146348
1379389,El Rancho 1637,3460 W Walnut St,Garland,TX,75042,7118,DALLAS,Super Store,32.917133,-96.682205,146675
1385565,Maru Grocery,8353 Park Ln,Dallas,TX,75231,6607,DALLAS,Grocery Store,32.87112,-96.760719,149548
1266918,Tom Thumb 3569,3878 Oak Lawn Ave,Dallas,TX,75219,    ,DALLAS,Supermarket,32.815796,-96.802338,150387
1266919,Tom Thumb 3570,7331 Gaston Ave,Dallas,TX,75214,4131,DALLAS,Supermarket,32.811543,-96.730263,150388
1387848,Shahrzad Mediterranean Market and Grill,970 N Coit Rd,Richardson,TX,75080,6264,DALLAS,Supermarket,32.960903,-96.768753,150414
1460426,Southpoint Community Market,2839 S Ervay St,Dallas,TX,75215,3110,DALLAS,Grocery Store,32.762306,-96.778809,150693
1427699,Desi Grocery,6875 Shadybrook Ln,Dallas,TX,75231,6605,DALLAS,Grocery Store,32.870686,-96.762787,151240
1353687,Al Nimer Roastery Inc,815 S Sherman St,Richardson,TX,75081,4031,DALLAS,Grocery Store,32.940742,-96.739899,152014
1352738,Ib Richardson Llc,1425 E Belt Line Rd,Richardson,TX,75081,4617,DALLAS,Supermarket,32.94545,-96.698502,152179
1461297,Dallas Farmers Market,1010 S Pearl Expy,Dallas,TX,75201,6022,DALLAS,Farmers and Markets,32.777683,-96.788635,153596
1329963,Central Market 747,4349 W Northwest Hwy,Dallas,TX,75220,3854,DALLAS,Supermarket,32.863922,-96.835594,153653
1429156,Pleasant Grove Meat Market,6923 Scyene Rd,Dallas,TX,75227,6539,DALLAS,Other,32.763577,-96.701508,154006
1331043,MSK Petro Inc,3025 Webb Chapel Ext,Dallas,TX,75220,6205,DALLAS,Grocery Store,32.85862,-96.86869,154866
1381409,Cash Saver 74,2223 Singleton Blvd,Dallas,TX,75212,3783,DALLAS,Super Store,32.778851,-96.860458,155938
1331897,Don Cuco Meat Market,1701 S Peachtree Rd,Balch Springs,TX,75180,1109,DALLAS,Grocery Store,32.74543,-96.631287,156374
1463877,Mary Produce,4008 Urban Ave,Dallas,TX,75227,3841,DALLAS,Grocery Store,32.772507,-96.696297,156450
1463642,Candy Girl Chicks & Livestock,7811 Kansas Ave,Dallas,TX,75241,5337,DALLAS,Farmers and Markets,32.652195,-96.82251,156597
1391840,Cash Saver 97,303 E Camp Wisdom Rd,Duncanville,TX,75116,2705,DALLAS,Supermarket,32.662991,-96.902763,156809
1435253,Indopak Supermarket Richardson,323 E Polk St,Richardson,TX,75081,4139,DALLAS,Supermarket,32.947853,-96.729355,159026
1341358,Target T3292,8335 Westchster Dr,Dallas,TX,75225,    ,DALLAS,Super Store,32.864059,-96.806618,160393
1476044,El Cubano Latin Market 1,555 W Airport Freeway,Irving,TX,75060,    ,DALLAS,Grocery Store,32.839466,-96.954041,162841
1436402,The Provision House,13619 Inwood Rd,Dallas,TX,75244,4630,DALLAS,Farmers and Markets,32.934971,-96.825172,163026
1453823,La Michoacana Supermarket #12,5200 Gus Thomasson Rd,Mesquite,TX,75150,1094,DALLAS,Supermarket,32.834503,-96.657875,163330
1453110,El Potosino Meat Market ,1017 Fort Worth St,Grand Prairie,TX,75050,5435,DALLAS,Grocery Store,32.742996,-97.017738,163493
1633148,G & G Food Mart,1456 Belt Line Rd,Garland,TX,75044,8213,DALLAS,Grocery Store,32.94418,-96.649887,165158
1650164,Lakewood Tower Farmers Market- Good Local Markets,6301 Gaston Ave,Dallas,TX,75214,3922,DALLAS,Farmers and Markets,32.812977,-96.754539,168618
1657462,Trippleg African Food Mart Llc,108 W Belt Line Rd,Cedar Hill,TX,75104,2059,DALLAS,Other,32.588638,-96.944305,171668
1491235,For Oak Cliff Farmers Market NAFMNP,907 E Ledbetter Dr,Dallas,TX,75216,6859,DALLAS,Farmers and Markets,32.684544,-96.811714,172059
1491488,Lakewood Village Farmers Market 2,6434 E Mockingbird Ln,Dallas,TX,75214,2494,DALLAS,Farmers and Markets,32.835384,-96.751465,172326
1490867,Good Fortune Supermarket Of Dallas Inc,400 N Greenville Ave,Richardson,TX,75081,6202,DALLAS,Super Store,32.953274,-96.727989,172959
1517658,Afghan Asian Halal Market,1750 Alma Rd,Richardson,TX,75081,1863,DALLAS,Other,32.970467,-96.716721,174523
1481667,Jasmine Market,820 S Sherman St,Richardson,TX,75081,4030,DALLAS,Grocery Store,32.940971,-96.740738,174915
1468441,Stop & Shop,1313 N Jim Miller Rd,Dallas,TX,75217,1366,DALLAS,Grocery Store,32.734798,-96.700752,177081
1502127,Restorative Farms Market At Hatcher Station,4716 Elsie Faye Heggins St,Dallas,TX,75210,1464,DALLAS,Farmers and Markets,32.773232,-96.737114,179222
1501699,Dallas Food Depot,3107 S Cockrell Hill Rd,Dallas,TX,75236,1105,DALLAS,Supermarket,32.706966,-96.892326,179299
1494268,Sprouts Farmers Market 159,2500 S Carrier Pkwy,Grand Prairie,TX,75052,5096,DALLAS,Supermarket,32.70787,-97.01622,179710
1486607,Sprouts Farmers Market 158,7750 N Macarthur Blvd,Irving,TX,75063,7514,DALLAS,Supermarket,32.912205,-96.956573,181139
1470181,Crooked Fork Land & Cattle,2020 W Wheatland Rd,Dallas,TX,75232,4517,DALLAS,Farmers and Markets,32.646557,-96.850655,182795
1487493,Fresh Stop Farm Stands,1451 John West Rd,Dallas,TX,75228,5451,DALLAS,Farmers and Markets,32.808037,-96.692818,184855
1496596,Gebeta Ethiopain Grocery,520 N Jupiter Rd,Garland,TX,75042,5477,DALLAS,Grocery Store,32.917793,-96.682495,186381
1599333,Joe V's Smart Shop #803 803,4101 W Wheatland Rd,Dallas,TX,75237,4070,DALLAS,Supermarket,32.648605,-96.886719,186864
1509429,Don Cuco Meat Market Don Cuco#3,1518 Northwest Hwy,Garland,TX,75041,5287,DALLAS,Other,32.863129,-96.650208,187471
1544218,Brothers Mart And Bakery 1,9205 Skillman St,Dallas,TX,75243,7324,DALLAS,Grocery Store,32.904072,-96.716133,188754
1539946,Banaadir Supermarket,3008 N Belt Line Rd,Irving,TX,75062,6877,DALLAS,Grocery Store,32.847954,-96.990891,190858
1540267,Albertson's 36,2200 W Shady Grove Rd,Irving,TX,75060,5056,DALLAS,Supermarket,32.799889,-96.974785,191085
1548688,Bonton Farms NAFMNP,6907 Bexar St,Dallas,TX,75215,5410,DALLAS,Farmers and Markets,32.734547,-96.754059,192082
1552260,Ubuntu Farmers Market,4466 S Marsalis Ave,Dallas,TX,75216,6738,DALLAS,Farmers and Markets,32.690498,-96.813667,196251
1559616,El Rio Grande Latin Market #10,3035 N Buckner Blvd,Dallas,TX,75228,5262,DALLAS,Super Store,32.807945,-96.684364,196809
1551700,La Michoacana Supermarket #28,1150 W Kiest Blvd,Dallas,TX,75224,3231,DALLAS,Other,32.705498,-96.841095,196929
1163191,Farmer's Delite 001,440 S Hampton Rd,Desoto,TX,75115,5728,DALLAS,Other,32.582962,-96.85688,197432
828420,La Azteca Meat Market 2,3046 Forest Ln,Dallas,TX,75234,7706,DALLAS,Super Store,32.909573,-96.874939,197856
865645,Fiesta Mart 70,1235 S Josey Ln,Carrollton,TX,75006,7679,DALLAS,Super Store,32.950489,-96.888519,198178
1663611,Dynasty African Market LLC,234 N Highway 67,Cedar Hill,TX,75104,2703,DALLAS,Grocery Store,32.59214,-96.94313,198438
1528797,Golden Star Halal Market Afghan Bakery And Cafe,300 Terrace Dr,Richardson,TX,75081,6062,DALLAS,Grocery Store,32.951744,-96.72773,198804
1208173,World Of Spices,13340 Audelia Rd,Dallas,TX,75243,2472,DALLAS,Grocery Store,32.930679,-96.717941,200242
1553500,La Azteca Meat Market 12,1423B N Belt Line Rd,Irving,TX,75061,1517,DALLAS,Grocery Store,32.829849,-96.993919,200467
1078369,La Michoacana Meat Market Dallas 39,24315 Lyndon B Johnson Fwy,Balch Springs,TX,75180,1709,DALLAS,Supermarket,32.691788,-96.632286,200772
856269,SPROUTS FARMERS MARKET 106,1343 W Campbell Rd,Richardson,TX,75080,2815,DALLAS,Supermarket,32.977051,-96.765999,201105
939462,LA MICHOACANA MEAT MARKET D#34 34,6535 Duck Creek Dr,Garland,TX,75043,3644,DALLAS,Grocery Store,32.84639,-96.597557,202204
738950,EL RIO GRANDE LATIN MARKET 1,5308 Maple Ave,Dallas,TX,75235,8142,DALLAS,Super Store,32.817867,-96.831612,202380
1554877,D&o Food Market,101 S Interstate 45 Service Rd,Hutchins,TX,75141,4186,DALLAS,Grocery Store,32.648117,-96.708519,203401
853555,EL RIO GRANDE LATIN MARKET 3,2515 W Jefferson Blvd,Dallas,TX,75211,2629,DALLAS,Super Store,32.748169,-96.858887,204767
1067559,Uac International Food,940 E Belt Line Rd,Richardson,TX,75081,3714,DALLAS,Other,32.947418,-96.711662,205423
1556977,Desi Brothers,100 S Central Expy,Richardson,TX,75080,6321,DALLAS,Grocery Store,32.949497,-96.737511,207351
1671226,Target Store T2907,655 W Illinois,Dallas,TX,75224,    ,DALLAS,Super Store,32.72142,-96.830612,208873
1679052,Royal International Food Market,901 Belt Line Rd,Garland,TX,75040,3654,DALLAS,Grocery Store,32.940933,-96.640114,210108
867079,Fiesta Mart 71,3434 W Illinois Ave,Dallas,TX,75211,8709,DALLAS,Super Store,32.720261,-96.876991,210354
1278464,Deshi Bazzar Inc,2417 W Airport Fwy,Irving,TX,75062,6016,DALLAS,Other,32.837433,-96.977264,211090
835742,Hong Kong Market Place,2615 W Pioneer Pkwy,Grand Prairie,TX,75051,3536,DALLAS,Super Store,32.711773,-97.045059,211502
1530043,Savannah Fresh Meat African Market Llc,4550 Gus Thomasson Rd,Mesquite,TX,75150,1752,DALLAS,Grocery Store,32.826015,-96.647247,211548
1278600,Carniceria La Altena,2803 N Macarthur Blvd,Irving,TX,75062,4446,DALLAS,Grocery Store,32.84483,-96.959183,212432
1189937,Super Mercado 5 Estrellas,9648 Overlake Dr,Dallas,TX,75220,6210,DALLAS,Grocery Store,32.857903,-96.870514,212679
930410,EL RIO GRANDE LATIN MARKET 7,10325 Lake June Rd,Dallas,TX,75217,5333,DALLAS,Super Store,32.735825,-96.645782,212753
1094827,India Bazaar,535 W. Airport Freeway,Irving,TX,75062,    ,DALLAS,Grocery Store,32.839432,-96.95269,213243
1634507,Shin Chon Meat Wholesale Market,11422 Harry Hines Blvd,Dallas,TX,75229,2130,DALLAS,Grocery Store,32.897446,-96.889839,213632
1230542,Myanmar Store 1,6887 Shadybrook Ln,Dallas,TX,75231,6605,DALLAS,Grocery Store,32.87093,-96.762688,214197
1531162,La Michoacana Meat Market D33 ,3301 Gus Thomasson Rd,Mesquite,TX,75150,4005,DALLAS,Grocery Store,32.809433,-96.634804,214424
865665,Malone's Cost Plus 7,333 S Saint Augustine Dr,Dallas,TX,75217,7494,DALLAS,Super Store,32.707966,-96.658043,215074
881235,Whole Foods Market 10283,2118 Abrams Rd,Dallas,TX,75214,3918,DALLAS,Super Store,32.815369,-96.752792,215741
1263768,Savers Cost Plus 5250,1610 S Westmoreland Rd,Dallas,TX,75211,5767,DALLAS,Super Store,32.727879,-96.874184,215857
1532627,Salam Supermarkets,9780 Lyndon B Johnson Fwy,Dallas,TX,75243,6845,DALLAS,Grocery Store,32.900589,-96.719643,216743
979705,La Azteca Meat Market 8,1550 N Interstate 35 E,Lancaster,TX,75134,2604,DALLAS,Supermarket,32.607716,-96.822556,217284
935686,Super Mercado Monterrey,1120 S Westmoreland Rd,Dallas,TX,75211,5651,DALLAS,Super Store,32.733463,-96.873421,219133
1633748,Shantaba LLC,2506 W Parmer Ln,Irving,TX,75063,    ,DALLAS,Super Store,32.923302,-96.970009,219494
1297569,Cash Saver 19,2130 E Ledbetter Dr,Dallas,TX,75216,7435,DALLAS,Super Store,32.686478,-96.788643,220434
868512,Fiesta Mart 74,11445 Garland Rd,Dallas,TX,75218,2598,DALLAS,Super Store,32.851482,-96.682068,221431
1289901,Supermercado Monterrey 13,435 E Danieldale Rd,Duncanville,TX,75137,4007,DALLAS,Super Store,32.63295,-96.901573,221705
1270961,Good Local Markets - Tyler Street 4,9150 Garland Rd,Dallas,TX,75218,3998,DALLAS,Farmers and Markets,32.828812,-96.706841,222166
1017597,India Bazaar,8600 N Macarthur Blvd,Irving,TX,75063,6900,DALLAS,Other,32.924156,-96.954422,222792
867690,Savers Cost Plus 5253,1713 S Belt Line Rd,Grand Prairie,TX,75051,3308,DALLAS,Super Store,32.7216,-96.994141,223491
1671727,Safari Mediterranean Market 2,7501 Lake Ridge Pkwy,Grand Prairie,TX,75054,    ,DALLAS,Grocery Store,32.592308,-97.035179,223881
911827,Fiesta Mart 75,1332 S Plano Rd,Richardson,TX,75081,5955,DALLAS,Super Store,32.932701,-96.702248,224525
868011,El Rio Grande Supermercado 4,901 W Miller Rd,Garland,TX,75041,1854,DALLAS,Super Store,32.895866,-96.642601,224600
1130097,Southwest Farmers Market 2,4460 W Walnut St,Garland,TX,75042,4102,DALLAS,Grocery Store,32.916515,-96.699814,224708
1262543,El Rio Grande Latin Market 9,2106 N Galloway Ave,Mesquite,TX,75150,5730,DALLAS,Super Store,32.793709,-96.612007,224991
814168,Fiesta Mart 65,2225 W Ledbetter Dr,Dallas,TX,75224,4713,DALLAS,Super Store,32.692665,-96.855453,225361
867603,Fiesta Mart 68,6401 Abrams Rd,Dallas,TX,75231,7804,DALLAS,Super Store,32.86195,-96.744843,225554
1297577,Cash Saver 46,1201 W Camp Wisdom Rd,Dallas,TX,75232,3446,DALLAS,Super Store,32.662251,-96.842911,225560
867089,Fiesta Mart 73,1145 W Airport Fwy,Irving,TX,75062,6220,DALLAS,Super Store,32.837349,-96.96138,225706
1658880,Hackney Food,4815 Collins Ave,Dallas,TX,75210,1329,DALLAS,Grocery Store,32.778,-96.740776,225847
1098629,Taqueria Y Carniceria,2820 Walnut Hill Ln,Dallas,TX,75229,5710,DALLAS,Super Store,32.880367,-96.882103,226581
894470,Sprouts Farmers Market 108,110 W Sandy Lake Rd,Coppell,TX,75019,    ,DALLAS,Supermarket,32.970623,-96.995277,227209
838895,EL RIO GRANDE LATIN MARKET 2,215 S Center St,Grand Prairie,TX,75051,1724,DALLAS,Super Store,32.743629,-97.003433,227940
975704,Super Mercado El Cerrito,10880 Ferguson Rd,Dallas,TX,75228,2616,DALLAS,Super Store,32.842865,-96.663338,228225
1569432,Himalayan Valley Foods Llc,5249 Broadway Blvd,Garland,TX,75043,7024,DALLAS,Grocery Store,32.851097,-96.598907,228575
1566463,El Rancho 1643,2314 W Illinois Ave,Dallas,TX,75224,1638,DALLAS,Super Store,32.719238,-96.856277,229776
1565731,La Michoacana Supermarket # 30,4202 Pioneer Rd,Balch Springs,TX,75180,3537,DALLAS,Grocery Store,32.712879,-96.604469,230058
1650163,White Rock Farmers Market- Good Local Markets,1450 Old Gate Ln,Dallas,TX,75218,4196,DALLAS,Farmers and Markets,32.824921,-96.703407,232516
1603107,Los Molina Carniceria,911 E Davis St,Mesquite,TX,75149,4779,DALLAS,Grocery Store,32.765598,-96.586929,236186
1595585,Shine Grocery Store ,8361 Park Ln,Dallas,TX,75231,6607,DALLAS,Grocery Store,32.871418,-96.760864,236472
1614231,African Food Market,6301 Abrams Rd,Dallas,TX,75231,7857,DALLAS,Grocery Store,32.861164,-96.745796,239950
1424613,Tom Thumb 3311,2727 Live Oak St,Dallas,TX,75204,5729,DALLAS,Supermarket,32.789303,-96.789513,240252
1345798,Abugeda Grocery Llc,12101 Greenville Ave,Dallas,TX,75243,9329,DALLAS,Grocery Store,32.912689,-96.74559,240349
1613664,J&S Asian Grocery,4301 Saturn Rd,Garland,TX,75041,    ,DALLAS,Grocery Store,32.865414,-96.649124,240373
1615055,TRADER JOE'S COPPELL 456,120 S Denton Tap Rd,Coppell,TX,75019,3297,DALLAS,Supermarket,32.968334,-96.992432,240761
1624179,Simply Grace Gardens NAFMNP,1839 Kings Cross Dr,Lancaster,TX,75134,4142,DALLAS,Farmers and Markets,32.613445,-96.789986,245093
1620098,AB Indian Grocery Store,4750 N Jupiter Rd,Garland,TX,75044,5860,DALLAS,Grocery Store,32.95974,-96.681976,245790
1634192,India Cash & Carry,1900 Market Place Blvd,Irving,TX,75063,3901,DALLAS,Super Store,32.920719,-96.972183,247367
1413573,Aso Rock Market Inc,10061 Whitehurst Dr,Dallas,TX,75243,0621,DALLAS,Grocery Store,32.900188,-96.719643,247852
1412963,La Guadalupana,902 S Hampton Rd,Dallas,TX,75208,7823,DALLAS,Grocery Store,32.736969,-96.856308,248288
1626627,Bag's African And Caribbean Food Market Llc,4636 Maple Ave,Dallas,TX,75219,1001,DALLAS,Grocery Store,32.813751,-96.824776,248869
1675890,Tom Thumb 4788,3400 N Belt Line Rd,Sunnyvale,TX,75182,9230,DALLAS,Supermarket,32.811893,-96.595596,249724
1669391,Zayn Global Market,920 S Belt Line Rd,Coppell,TX,75019,4884,DALLAS,Grocery Store,32.946972,-96.992386,251504
1673556,Mango Tropical,3112 N Jupiter Rd,Garland,TX,75044,6552,DALLAS,Other,32.946728,-96.681152,251844
1678146,La Michoacana Supermarket #37,2806 N Highway 175,Seagoville,TX,75159,2415,DALLAS,Supermarket,32.668243,-96.583015,252341
1676196,Safari Tropical Market,2021 N Hampton Rd,Desoto,TX,75115,8626,DALLAS,Grocery Store,32.630619,-96.858284,253136
1695578,Coppell Farmers Market,768 Main St,Coppell,TX,75019,4743,DALLAS,Farmers and Markets,32.952606,-97.006645,254273
1687754,Mi Pueblito Meat Market Llc Dal #2 5,2376 Lavon Dr,Garland,TX,75040,9001,DALLAS,Grocery Store,32.93589,-96.622963,254274
1694613,BJ's Wholesale Club 264,1021 Ikea Way,Grand Prairie,TX,75052,0043,DALLAS,Super Store,32.6903,-97.0205,254464
785396,La Michoacana Meat Market 25,9850 Walnut Hill Ln,Dallas,TX,75238,    ,DALLAS,Grocery Store,32.877354,-96.716293,254625
