GEO_ID,NAME,B01003_001E,B01003_001M
Geography,Geographic Area Name,Estimate!!Total,Margin of Error!!Total
1400000US48201340600,Census Tract 3406; Harris County; Texas,2463,287
1400000US48201340701,Census Tract 3407.01; Harris County; Texas,3918,606
1400000US48201340702,Census Tract 3407.02; Harris County; Texas,3871,815
1400000US48201340800,Census Tract 3408; Harris County; Texas,6143,618
1400000US48201340900,Census Tract 3409; Harris County; Texas,4640,795
1400000US48201341001,Census Tract 3410.01; Harris County; Texas,3973,758
1400000US48201341002,Census Tract 3410.02; Harris County; Texas,3548,856
1400000US48201341101,Census Tract 3411.01; Harris County; Texas,1956,558
1400000US48201341102,Census Tract 3411.02; Harris County; Texas,2143,451
1400000US48201341201,Census Tract 3412.01; Harris County; Texas,5291,676
1400000US48201341203,Census Tract 3412.03; Harris County; Texas,2698,523
1400000US48201341204,Census Tract 3412.04; Harris County; Texas,3504,413
1400000US48201341302,Census Tract 3413.02; Harris County; Texas,3368,501
1400000US48201341303,Census Tract 3413.03; Harris County; Texas,2936,432
1400000US48201341304,Census Tract 3413.04; Harris County; Texas,1543,353
1400000US48201341400,Census Tract 3414; Harris County; Texas,5678,486
1400000US48201341501,Census Tract 3415.01; Harris County; Texas,6275,831
1400000US48201341502,Census Tract 3415.02; Harris County; Texas,5013,821
1400000US48201341600,Census Tract 3416; Harris County; Texas,6841,919
1400000US48201341700,Census Tract 3417; Harris County; Texas,3016,419
1400000US48201341800,Census Tract 3418; Harris County; Texas,2612,470
1400000US48201342001,Census Tract 3420.01; Harris County; Texas,6399,1184
1400000US48201342002,Census Tract 3420.02; Harris County; Texas,4221,488
1400000US48201342100,Census Tract 3421; Harris County; Texas,3964,696
1400000US48201342200,Census Tract 3422; Harris County; Texas,4011,600
1400000US48201342300,Census Tract 3423; Harris County; Texas,7114,818
1400000US48201342400,Census Tract 3424; Harris County; Texas,3524,684
1400000US48201342500,Census Tract 3425; Harris County; Texas,6356,928
1400000US48201342700,Census Tract 3427; Harris County; Texas,4713,814
1400000US48201342801,Census Tract 3428.01; Harris County; Texas,5306,711
1400000US48201342802,Census Tract 3428.02; Harris County; Texas,3666,364
1400000US48201342900,Census Tract 3429; Harris County; Texas,6997,905
1400000US48201343000,Census Tract 3430; Harris County; Texas,8808,1138
1400000US48201343100,Census Tract 3431; Harris County; Texas,3900,578
1400000US48201343200,Census Tract 3432; Harris County; Texas,5446,661
1400000US48201343301,Census Tract 3433.01; Harris County; Texas,4540,583
1400000US48201343302,Census Tract 3433.02; Harris County; Texas,4927,583
1400000US48201343601,Census Tract 3436.01; Harris County; Texas,0,15
1400000US48201343602,Census Tract 3436.02; Harris County; Texas,2906,555
1400000US48201343700,Census Tract 3437; Harris County; Texas,3859,732
1400000US48201350101,Census Tract 3501.01; Harris County; Texas,4367,935
1400000US48201350102,Census Tract 3501.02; Harris County; Texas,5213,996
1400000US48201350103,Census Tract 3501.03; Harris County; Texas,8504,1618
1400000US48201350104,Census Tract 3501.04; Harris County; Texas,5653,1014
1400000US48201350201,Census Tract 3502.01; Harris County; Texas,3813,872
1400000US48201350202,Census Tract 3502.02; Harris County; Texas,4545,790
1400000US48201350300,Census Tract 3503; Harris County; Texas,6328,1165
1400000US48201350400,Census Tract 3504; Harris County; Texas,5806,1373
1400000US48201350500,Census Tract 3505; Harris County; Texas,7031,1320
1400000US48201350601,Census Tract 3506.01; Harris County; Texas,3863,462
1400000US48201350603,Census Tract 3506.03; Harris County; Texas,4398,692
1400000US48201350604,Census Tract 3506.04; Harris County; Texas,3684,842
1400000US48201350700,Census Tract 3507; Harris County; Texas,2360,474
1400000US48201350801,Census Tract 3508.01; Harris County; Texas,4785,748
1400000US48201350803,Census Tract 3508.03; Harris County; Texas,3059,549
1400000US48201350804,Census Tract 3508.04; Harris County; Texas,6520,1021
1400000US48201410101,Census Tract 4101.01; Harris County; Texas,2246,345
1400000US48201410102,Census Tract 4101.02; Harris County; Texas,3956,469
1400000US48201410201,Census Tract 4102.01; Harris County; Texas,1734,217
1400000US48201410202,Census Tract 4102.02; Harris County; Texas,3900,649
1400000US48201410300,Census Tract 4103; Harris County; Texas,3821,453
1400000US48201410401,Census Tract 4104.01; Harris County; Texas,3899,832
1400000US48201410402,Census Tract 4104.02; Harris County; Texas,3044,317
1400000US48201410501,Census Tract 4105.01; Harris County; Texas,1825,514
1400000US48201410502,Census Tract 4105.02; Harris County; Texas,3032,437
1400000US48201410601,Census Tract 4106.01; Harris County; Texas,3723,571
1400000US48201410602,Census Tract 4106.02; Harris County; Texas,2647,334
1400000US48201410703,Census Tract 4107.03; Harris County; Texas,2286,507
1400000US48201410704,Census Tract 4107.04; Harris County; Texas,2087,464
1400000US48201410705,Census Tract 4107.05; Harris County; Texas,1123,274
1400000US48201410706,Census Tract 4107.06; Harris County; Texas,1835,169
1400000US48201410801,Census Tract 4108.01; Harris County; Texas,2664,337
1400000US48201410802,Census Tract 4108.02; Harris County; Texas,1441,213
1400000US48201410900,Census Tract 4109; Harris County; Texas,3565,636
1400000US48201411001,Census Tract 4110.01; Harris County; Texas,2673,547
1400000US48201411002,Census Tract 4110.02; Harris County; Texas,2176,276
1400000US48201411003,Census Tract 4110.03; Harris County; Texas,1671,335
1400000US48201411100,Census Tract 4111; Harris County; Texas,3667,460
1400000US48201411200,Census Tract 4112; Harris County; Texas,1700,225
1400000US48201411301,Census Tract 4113.01; Harris County; Texas,1918,344
1400000US48201411302,Census Tract 4113.02; Harris County; Texas,3086,472
1400000US48201411400,Census Tract 4114; Harris County; Texas,2898,507
1400000US48201411503,Census Tract 4115.03; Harris County; Texas,3555,616
1400000US48201411504,Census Tract 4115.04; Harris County; Texas,2669,511
1400000US48201411505,Census Tract 4115.05; Harris County; Texas,3303,593
1400000US48201411506,Census Tract 4115.06; Harris County; Texas,2971,566
1400000US48201411507,Census Tract 4115.07; Harris County; Texas,2167,579
1400000US48201411600,Census Tract 4116; Harris County; Texas,2806,564
1400000US48201411700,Census Tract 4117; Harris County; Texas,3516,629
1400000US48201411801,Census Tract 4118.01; Harris County; Texas,3825,1109
1400000US48201411802,Census Tract 4118.02; Harris County; Texas,2196,392
1400000US48201411901,Census Tract 4119.01; Harris County; Texas,2200,625
1400000US48201411902,Census Tract 4119.02; Harris County; Texas,2391,435
1400000US48201412000,Census Tract 4120; Harris County; Texas,3819,479
1400000US48201412201,Census Tract 4122.01; Harris County; Texas,2331,366
1400000US48201412202,Census Tract 4122.02; Harris County; Texas,3496,734
1400000US48201412300,Census Tract 4123; Harris County; Texas,6959,679
1400000US48201412400,Census Tract 4124; Harris County; Texas,4525,449
1400000US48201412500,Census Tract 4125; Harris County; Texas,1706,225
1400000US48201412600,Census Tract 4126; Harris County; Texas,3850,497
1400000US48201412700,Census Tract 4127; Harris County; Texas,3144,389
1400000US48201412800,Census Tract 4128; Harris County; Texas,5026,611
1400000US48201412901,Census Tract 4129.01; Harris County; Texas,1916,498
1400000US48201412902,Census Tract 4129.02; Harris County; Texas,3184,525
1400000US48201413000,Census Tract 4130; Harris County; Texas,3111,487
1400000US48201413100,Census Tract 4131; Harris County; Texas,3346,460
1400000US48201413203,Census Tract 4132.03; Harris County; Texas,1874,375
1400000US48201413204,Census Tract 4132.04; Harris County; Texas,1061,193
1400000US48201413205,Census Tract 4132.05; Harris County; Texas,1503,232
1400000US48201413206,Census Tract 4132.06; Harris County; Texas,2653,512
1400000US48201413301,Census Tract 4133.01; Harris County; Texas,5185,583
1400000US48201413302,Census Tract 4133.02; Harris County; Texas,3768,642
1400000US48201420100,Census Tract 4201; Harris County; Texas,2769,489
1400000US48201420200,Census Tract 4202; Harris County; Texas,2490,584
1400000US48201420300,Census Tract 4203; Harris County; Texas,4005,772
1400000US48201420400,Census Tract 4204; Harris County; Texas,3714,696
1400000US48201420500,Census Tract 4205; Harris County; Texas,3527,738
1400000US48201420600,Census Tract 4206; Harris County; Texas,2358,369
1400000US48201420700,Census Tract 4207; Harris County; Texas,2872,303
1400000US48201420800,Census Tract 4208; Harris County; Texas,2829,451
1400000US48201420900,Census Tract 4209; Harris County; Texas,6130,579
1400000US48201421000,Census Tract 4210; Harris County; Texas,2913,369
1400000US48201421101,Census Tract 4211.01; Harris County; Texas,2746,425
1400000US48201421103,Census Tract 4211.03; Harris County; Texas,1533,236
1400000US48201421104,Census Tract 4211.04; Harris County; Texas,4854,1088
1400000US48201421203,Census Tract 4212.03; Harris County; Texas,2358,720
1400000US48201421204,Census Tract 4212.04; Harris County; Texas,3274,623
1400000US48201421205,Census Tract 4212.05; Harris County; Texas,2377,299
1400000US48201421206,Census Tract 4212.06; Harris County; Texas,2013,727
1400000US48201421301,Census Tract 4213.01; Harris County; Texas,3537,638
1400000US48201421302,Census Tract 4213.02; Harris County; Texas,5595,2057
1400000US48201421401,Census Tract 4214.01; Harris County; Texas,3347,387
1400000US48201421402,Census Tract 4214.02; Harris County; Texas,3661,735
1400000US48201421403,Census Tract 4214.03; Harris County; Texas,4503,623
1400000US48201421501,Census Tract 4215.01; Harris County; Texas,3991,857
1400000US48201421502,Census Tract 4215.02; Harris County; Texas,3137,544
1400000US48201421601,Census Tract 4216.01; Harris County; Texas,3258,667
1400000US48201421602,Census Tract 4216.02; Harris County; Texas,2868,367
1400000US48201421700,Census Tract 4217; Harris County; Texas,4521,626
1400000US48201421801,Census Tract 4218.01; Harris County; Texas,2303,705
1400000US48201421802,Census Tract 4218.02; Harris County; Texas,2399,403
1400000US48201421900,Census Tract 4219; Harris County; Texas,3063,455
1400000US48201422000,Census Tract 4220; Harris County; Texas,2279,284
1400000US48201422100,Census Tract 4221; Harris County; Texas,5004,861
1400000US48201422200,Census Tract 4222; Harris County; Texas,5555,781
1400000US48201422302,Census Tract 4223.02; Harris County; Texas,2106,355
1400000US48201422303,Census Tract 4223.03; Harris County; Texas,3079,696
1400000US48201422304,Census Tract 4223.04; Harris County; Texas,4382,909
1400000US48201422403,Census Tract 4224.03; Harris County; Texas,2550,246
1400000US48201422404,Census Tract 4224.04; Harris County; Texas,2676,444
1400000US48201422405,Census Tract 4224.05; Harris County; Texas,1698,367
1400000US48201422406,Census Tract 4224.06; Harris County; Texas,2757,725
1400000US48201422501,Census Tract 4225.01; Harris County; Texas,3734,616
1400000US48201422502,Census Tract 4225.02; Harris County; Texas,3043,668
1400000US48201422601,Census Tract 4226.01; Harris County; Texas,3272,726
1400000US48201422602,Census Tract 4226.02; Harris County; Texas,2359,695
1400000US48201422701,Census Tract 4227.01; Harris County; Texas,4750,795
1400000US48201422702,Census Tract 4227.02; Harris County; Texas,3445,615
1400000US48201422800,Census Tract 4228; Harris County; Texas,4533,889
1400000US48201422900,Census Tract 4229; Harris County; Texas,4060,621
1400000US48201423001,Census Tract 4230.01; Harris County; Texas,3299,633
1400000US48201423002,Census Tract 4230.02; Harris County; Texas,3080,443
1400000US48201423100,Census Tract 4231; Harris County; Texas,2871,440
1400000US48201423201,Census Tract 4232.01; Harris County; Texas,2631,232
1400000US48201423203,Census Tract 4232.03; Harris County; Texas,2280,303
1400000US48201423204,Census Tract 4232.04; Harris County; Texas,4070,791
1400000US48201423301,Census Tract 4233.01; Harris County; Texas,4664,851
1400000US48201423303,Census Tract 4233.03; Harris County; Texas,1375,457
1400000US48201423304,Census Tract 4233.04; Harris County; Texas,3435,561
1400000US48201423401,Census Tract 4234.01; Harris County; Texas,4767,612
1400000US48201423402,Census Tract 4234.02; Harris County; Texas,4597,702
1400000US48201423500,Census Tract 4235; Harris County; Texas,2254,330
1400000US48201423600,Census Tract 4236; Harris County; Texas,7068,716
1400000US48201430101,Census Tract 4301.01; Harris County; Texas,2796,723
1400000US48201430102,Census Tract 4301.02; Harris County; Texas,3009,603
1400000US48201430200,Census Tract 4302; Harris County; Texas,1609,222
1400000US48201430300,Census Tract 4303; Harris County; Texas,4390,18
1400000US48201430400,Census Tract 4304; Harris County; Texas,3097,21
1400000US48201430500,Census Tract 4305; Harris County; Texas,2291,360
1400000US48201430600,Census Tract 4306; Harris County; Texas,3838,37
1400000US48201430700,Census Tract 4307; Harris County; Texas,3831,636
1400000US48201430800,Census Tract 4308; Harris County; Texas,6492,868
1400000US48201430900,Census Tract 4309; Harris County; Texas,5559,737
1400000US48201431001,Census Tract 4310.01; Harris County; Texas,2613,253
1400000US48201431002,Census Tract 4310.02; Harris County; Texas,3020,914
1400000US48201431101,Census Tract 4311.01; Harris County; Texas,5640,1026
1400000US48201431102,Census Tract 4311.02; Harris County; Texas,4034,765
1400000US48201431203,Census Tract 4312.03; Harris County; Texas,1958,462
1400000US48201431204,Census Tract 4312.04; Harris County; Texas,3195,482
1400000US48201431205,Census Tract 4312.05; Harris County; Texas,3514,840
1400000US48201431206,Census Tract 4312.06; Harris County; Texas,1895,338
1400000US48201431302,Census Tract 4313.02; Harris County; Texas,4324,794
1400000US48201431303,Census Tract 4313.03; Harris County; Texas,1615,333
1400000US48201431304,Census Tract 4313.04; Harris County; Texas,3114,658
1400000US48201431401,Census Tract 4314.01; Harris County; Texas,2729,528
1400000US48201431403,Census Tract 4314.03; Harris County; Texas,1772,457
1400000US48201431404,Census Tract 4314.04; Harris County; Texas,2044,544
1400000US48201431503,Census Tract 4315.03; Harris County; Texas,2295,725
1400000US48201431504,Census Tract 4315.04; Harris County; Texas,2503,385
1400000US48201431505,Census Tract 4315.05; Harris County; Texas,1480,247
1400000US48201431506,Census Tract 4315.06; Harris County; Texas,2849,390
1400000US48201431600,Census Tract 4316; Harris County; Texas,3582,441
1400000US48201431701,Census Tract 4317.01; Harris County; Texas,2075,284
1400000US48201431702,Census Tract 4317.02; Harris County; Texas,2848,333
1400000US48201431801,Census Tract 4318.01; Harris County; Texas,3660,404
1400000US48201431803,Census Tract 4318.03; Harris County; Texas,2339,469
1400000US48201431804,Census Tract 4318.04; Harris County; Texas,2598,508
1400000US48201431901,Census Tract 4319.01; Harris County; Texas,2492,649
1400000US48201431902,Census Tract 4319.02; Harris County; Texas,2469,356
1400000US48201432003,Census Tract 4320.03; Harris County; Texas,1763,380
1400000US48201432004,Census Tract 4320.04; Harris County; Texas,2018,259
1400000US48201432005,Census Tract 4320.05; Harris County; Texas,3676,1592
1400000US48201432006,Census Tract 4320.06; Harris County; Texas,2264,520
1400000US48201432101,Census Tract 4321.01; Harris County; Texas,3193,650
1400000US48201432102,Census Tract 4321.02; Harris County; Texas,4822,1115
1400000US48201432200,Census Tract 4322; Harris County; Texas,3865,665
1400000US48201432301,Census Tract 4323.01; Harris County; Texas,3510,834
1400000US48201432302,Census Tract 4323.02; Harris County; Texas,2116,539
1400000US48201432303,Census Tract 4323.03; Harris County; Texas,2778,656
1400000US48201432401,Census Tract 4324.01; Harris County; Texas,3781,792
1400000US48201432402,Census Tract 4324.02; Harris County; Texas,2960,505
1400000US48201432501,Census Tract 4325.01; Harris County; Texas,3587,694
1400000US48201432502,Census Tract 4325.02; Harris County; Texas,1927,462
1400000US48201432600,Census Tract 4326; Harris County; Texas,2206,652
1400000US48201432703,Census Tract 4327.03; Harris County; Texas,2048,441
1400000US48201432704,Census Tract 4327.04; Harris County; Texas,1742,677
1400000US48201432705,Census Tract 4327.05; Harris County; Texas,5242,1688
1400000US48201432706,Census Tract 4327.06; Harris County; Texas,2243,649
1400000US48201432803,Census Tract 4328.03; Harris County; Texas,2577,430
1400000US48201432804,Census Tract 4328.04; Harris County; Texas,2011,432
1400000US48201432805,Census Tract 4328.05; Harris County; Texas,2473,831
1400000US48201432806,Census Tract 4328.06; Harris County; Texas,4291,667
1400000US48201432901,Census Tract 4329.01; Harris County; Texas,3688,643
1400000US48201432903,Census Tract 4329.03; Harris County; Texas,2099,303
1400000US48201432904,Census Tract 4329.04; Harris County; Texas,3861,495
1400000US48201433003,Census Tract 4330.03; Harris County; Texas,5476,1124
1400000US48201433004,Census Tract 4330.04; Harris County; Texas,2346,388
1400000US48201433005,Census Tract 4330.05; Harris County; Texas,2088,350
1400000US48201433006,Census Tract 4330.06; Harris County; Texas,2239,363
1400000US48201433007,Census Tract 4330.07; Harris County; Texas,1720,507
1400000US48201433100,Census Tract 4331; Harris County; Texas,3295,633
1400000US48201433201,Census Tract 4332.01; Harris County; Texas,3925,511
1400000US48201433202,Census Tract 4332.02; Harris County; Texas,3666,438
1400000US48201433300,Census Tract 4333; Harris County; Texas,4680,792
1400000US48201433400,Census Tract 4334; Harris County; Texas,4329,1002
1400000US48201433503,Census Tract 4335.03; Harris County; Texas,2368,662
1400000US48201433504,Census Tract 4335.04; Harris County; Texas,3358,575
1400000US48201433505,Census Tract 4335.05; Harris County; Texas,2175,281
1400000US48201433506,Census Tract 4335.06; Harris County; Texas,1562,285
1400000US48201433507,Census Tract 4335.07; Harris County; Texas,2911,536
1400000US48201433601,Census Tract 4336.01; Harris County; Texas,2878,490
1400000US48201433602,Census Tract 4336.02; Harris County; Texas,4053,901
1400000US48201440101,Census Tract 4401.01; Harris County; Texas,1842,880
1400000US48201440102,Census Tract 4401.02; Harris County; Texas,4477,835
1400000US48201450100,Census Tract 4501; Harris County; Texas,1874,211
1400000US48201450200,Census Tract 4502; Harris County; Texas,5965,1017
1400000US48201450301,Census Tract 4503.01; Harris County; Texas,2690,505
1400000US48201450302,Census Tract 4503.02; Harris County; Texas,5835,809
1400000US48201450401,Census Tract 4504.01; Harris County; Texas,2020,263
1400000US48201450402,Census Tract 4504.02; Harris County; Texas,2227,458
1400000US48201450500,Census Tract 4505; Harris County; Texas,3412,287
1400000US48201450600,Census Tract 4506; Harris County; Texas,5678,929
1400000US48201450700,Census Tract 4507; Harris County; Texas,6866,873
1400000US48201450801,Census Tract 4508.01; Harris County; Texas,2244,399
1400000US48201450803,Census Tract 4508.03; Harris County; Texas,4179,818
1400000US48201450804,Census Tract 4508.04; Harris County; Texas,2310,564
1400000US48201450900,Census Tract 4509; Harris County; Texas,2783,489
1400000US48201451003,Census Tract 4510.03; Harris County; Texas,3829,1043
1400000US48201451004,Census Tract 4510.04; Harris County; Texas,1700,536
1400000US48201451005,Census Tract 4510.05; Harris County; Texas,1967,459
1400000US48201451006,Census Tract 4510.06; Harris County; Texas,2465,476
1400000US48201451100,Census Tract 4511; Harris County; Texas,3990,559
1400000US48201451200,Census Tract 4512; Harris County; Texas,2770,440
1400000US48201451301,Census Tract 4513.01; Harris County; Texas,4018,803
1400000US48201451302,Census Tract 4513.02; Harris County; Texas,3254,1080
1400000US48201451401,Census Tract 4514.01; Harris County; Texas,3494,425
1400000US48201451404,Census Tract 4514.04; Harris County; Texas,3643,775
1400000US48201451405,Census Tract 4514.05; Harris County; Texas,2813,541
1400000US48201451406,Census Tract 4514.06; Harris County; Texas,2444,367
1400000US48201451407,Census Tract 4514.07; Harris County; Texas,1785,619
1400000US48201451501,Census Tract 4515.01; Harris County; Texas,2984,989
1400000US48201451502,Census Tract 4515.02; Harris County; Texas,2747,304
1400000US48201451603,Census Tract 4516.03; Harris County; Texas,3324,450
1400000US48201451604,Census Tract 4516.04; Harris County; Texas,3561,536
1400000US48201451605,Census Tract 4516.05; Harris County; Texas,3203,999
1400000US48201451606,Census Tract 4516.06; Harris County; Texas,6423,1565
1400000US48201451700,Census Tract 4517; Harris County; Texas,4976,1255
1400000US48201451800,Census Tract 4518; Harris County; Texas,5758,889
1400000US48201451902,Census Tract 4519.02; Harris County; Texas,2520,617
1400000US48201451903,Census Tract 4519.03; Harris County; Texas,3846,458
1400000US48201451904,Census Tract 4519.04; Harris County; Texas,3601,638
1400000US48201452001,Census Tract 4520.01; Harris County; Texas,6370,1514
1400000US48201452002,Census Tract 4520.02; Harris County; Texas,3643,521
1400000US48201452101,Census Tract 4521.01; Harris County; Texas,7306,963
1400000US48201452102,Census Tract 4521.02; Harris County; Texas,1818,548
1400000US48201452103,Census Tract 4521.03; Harris County; Texas,2559,883
1400000US48201452202,Census Tract 4522.02; Harris County; Texas,3123,828
1400000US48201452203,Census Tract 4522.03; Harris County; Texas,2195,596
1400000US48201452204,Census Tract 4522.04; Harris County; Texas,2414,293
1400000US48201452300,Census Tract 4523; Harris County; Texas,2216,456
1400000US48201452401,Census Tract 4524.01; Harris County; Texas,3187,799
1400000US48201452402,Census Tract 4524.02; Harris County; Texas,3887,1002
1400000US48201452501,Census Tract 4525.01; Harris County; Texas,2500,567
1400000US48201452502,Census Tract 4525.02; Harris County; Texas,4498,1060
1400000US48201452601,Census Tract 4526.01; Harris County; Texas,5351,1174
1400000US48201452602,Census Tract 4526.02; Harris County; Texas,2929,481
1400000US48201452701,Census Tract 4527.01; Harris County; Texas,4022,630
1400000US48201452702,Census Tract 4527.02; Harris County; Texas,4187,846
1400000US48201452703,Census Tract 4527.03; Harris County; Texas,4034,691
1400000US48201452801,Census Tract 4528.01; Harris County; Texas,5413,818
1400000US48201452802,Census Tract 4528.02; Harris County; Texas,6301,1264
1400000US48201452900,Census Tract 4529; Harris County; Texas,4267,749
1400000US48201453001,Census Tract 4530.01; Harris County; Texas,3174,1557
1400000US48201453002,Census Tract 4530.02; Harris County; Texas,5049,901
1400000US48201453100,Census Tract 4531; Harris County; Texas,3712,770
1400000US48201453201,Census Tract 4532.01; Harris County; Texas,3969,972
1400000US48201453202,Census Tract 4532.02; Harris County; Texas,5057,1885
1400000US48201453300,Census Tract 4533; Harris County; Texas,4680,1403
1400000US48201453401,Census Tract 4534.01; Harris County; Texas,3639,652
1400000US48201453403,Census Tract 4534.03; Harris County; Texas,3977,1085
1400000US48201453404,Census Tract 4534.04; Harris County; Texas,4557,638
1400000US48201453405,Census Tract 4534.05; Harris County; Texas,4064,776
1400000US48201453501,Census Tract 4535.01; Harris County; Texas,5876,1038
1400000US48201453502,Census Tract 4535.02; Harris County; Texas,3616,471
1400000US48201453601,Census Tract 4536.01; Harris County; Texas,1596,387
1400000US48201453603,Census Tract 4536.03; Harris County; Texas,3445,866
1400000US48201453604,Census Tract 4536.04; Harris County; Texas,3589,700
1400000US48201453701,Census Tract 4537.01; Harris County; Texas,4635,885
1400000US48201453702,Census Tract 4537.02; Harris County; Texas,4492,1400
1400000US48201453800,Census Tract 4538; Harris County; Texas,3614,634
1400000US48201453901,Census Tract 4539.01; Harris County; Texas,6103,1188
1400000US48201453902,Census Tract 4539.02; Harris County; Texas,3752,1120
1400000US48201454000,Census Tract 4540; Harris County; Texas,4332,951
1400000US48201454100,Census Tract 4541; Harris County; Texas,3837,644
1400000US48201454200,Census Tract 4542; Harris County; Texas,4270,897
1400000US48201454302,Census Tract 4543.02; Harris County; Texas,5877,1034
1400000US48201454303,Census Tract 4543.03; Harris County; Texas,3949,686
1400000US48201454304,Census Tract 4543.04; Harris County; Texas,5934,1656
1400000US48201454305,Census Tract 4543.05; Harris County; Texas,3546,492
1400000US48201454400,Census Tract 4544; Harris County; Texas,1013,325
1400000US48201454502,Census Tract 4545.02; Harris County; Texas,2216,217
1400000US48201454503,Census Tract 4545.03; Harris County; Texas,2700,556
1400000US48201454504,Census Tract 4545.04; Harris County; Texas,5223,1071
1400000US48201454505,Census Tract 4545.05; Harris County; Texas,2472,362
1400000US48201454600,Census Tract 4546; Harris County; Texas,5446,1457
1400000US48201454700,Census Tract 4547; Harris County; Texas,7588,1109
1400000US48201454801,Census Tract 4548.01; Harris County; Texas,4098,1088
1400000US48201454802,Census Tract 4548.02; Harris County; Texas,4324,903
1400000US48201454901,Census Tract 4549.01; Harris County; Texas,2428,193
1400000US48201454902,Census Tract 4549.02; Harris County; Texas,8609,1389
1400000US48201455000,Census Tract 4550; Harris County; Texas,3601,1040
1400000US48201455102,Census Tract 4551.02; Harris County; Texas,2886,307
1400000US48201455103,Census Tract 4551.03; Harris County; Texas,3810,788
1400000US48201455104,Census Tract 4551.04; Harris County; Texas,3393,904
1400000US48201455200,Census Tract 4552; Harris County; Texas,4190,554
1400000US48201455300,Census Tract 4553; Harris County; Texas,13436,1796
1400000US48201510100,Census Tract 5101; Harris County; Texas,3096,407
1400000US48201510201,Census Tract 5102.01; Harris County; Texas,2450,488
1400000US48201510202,Census Tract 5102.02; Harris County; Texas,6566,867
1400000US48201510301,Census Tract 5103.01; Harris County; Texas,3551,503
1400000US48201510302,Census Tract 5103.02; Harris County; Texas,3482,645
1400000US48201510400,Census Tract 5104; Harris County; Texas,3852,433
1400000US48201510500,Census Tract 5105; Harris County; Texas,5097,628
1400000US48201510601,Census Tract 5106.01; Harris County; Texas,3417,519
1400000US48201510602,Census Tract 5106.02; Harris County; Texas,4592,652
1400000US48201510701,Census Tract 5107.01; Harris County; Texas,2165,419
1400000US48201510702,Census Tract 5107.02; Harris County; Texas,2059,460
1400000US48201510801,Census Tract 5108.01; Harris County; Texas,4526,425
1400000US48201510802,Census Tract 5108.02; Harris County; Texas,2817,788
1400000US48201510803,Census Tract 5108.03; Harris County; Texas,2515,358
1400000US48201510901,Census Tract 5109.01; Harris County; Texas,6490,1213
1400000US48201510902,Census Tract 5109.02; Harris County; Texas,5731,971
1400000US48201511001,Census Tract 5110.01; Harris County; Texas,3593,362
1400000US48201511003,Census Tract 5110.03; Harris County; Texas,1889,272
1400000US48201511004,Census Tract 5110.04; Harris County; Texas,1842,383
1400000US48201511100,Census Tract 5111; Harris County; Texas,4485,588
1400000US48201511201,Census Tract 5112.01; Harris County; Texas,2940,443
1400000US48201511202,Census Tract 5112.02; Harris County; Texas,3510,552
1400000US48201511301,Census Tract 5113.01; Harris County; Texas,5065,620
1400000US48201511302,Census Tract 5113.02; Harris County; Texas,4961,1020
1400000US48201511400,Census Tract 5114; Harris County; Texas,2686,384
1400000US48201511501,Census Tract 5115.01; Harris County; Texas,3757,448
1400000US48201511502,Census Tract 5115.02; Harris County; Texas,5455,927
1400000US48201511600,Census Tract 5116; Harris County; Texas,3548,629
1400000US48201520100,Census Tract 5201; Harris County; Texas,3406,529
1400000US48201520200,Census Tract 5202; Harris County; Texas,3189,511
1400000US48201520301,Census Tract 5203.01; Harris County; Texas,2443,367
1400000US48201520302,Census Tract 5203.02; Harris County; Texas,2591,500
1400000US48201520400,Census Tract 5204; Harris County; Texas,3837,788
1400000US48201520501,Census Tract 5205.01; Harris County; Texas,4009,1220
1400000US48201520502,Census Tract 5205.02; Harris County; Texas,4644,1027
1400000US48201520601,Census Tract 5206.01; Harris County; Texas,2658,576
1400000US48201520603,Census Tract 5206.03; Harris County; Texas,2037,420
1400000US48201520604,Census Tract 5206.04; Harris County; Texas,3447,572
1400000US48201520700,Census Tract 5207; Harris County; Texas,4505,493
1400000US48201521000,Census Tract 5210; Harris County; Texas,2158,383
1400000US48201521100,Census Tract 5211; Harris County; Texas,2494,640
1400000US48201521201,Census Tract 5212.01; Harris County; Texas,2057,424
1400000US48201521202,Census Tract 5212.02; Harris County; Texas,3481,508
1400000US48201521300,Census Tract 5213; Harris County; Texas,7160,1184
1400000US48201521401,Census Tract 5214.01; Harris County; Texas,3298,532
1400000US48201521402,Census Tract 5214.02; Harris County; Texas,3430,554
1400000US48201521501,Census Tract 5215.01; Harris County; Texas,2853,520
1400000US48201521502,Census Tract 5215.02; Harris County; Texas,2899,606
1400000US48201521600,Census Tract 5216; Harris County; Texas,2972,417
1400000US48201521701,Census Tract 5217.01; Harris County; Texas,4632,1363
1400000US48201521702,Census Tract 5217.02; Harris County; Texas,3159,557
1400000US48201521800,Census Tract 5218; Harris County; Texas,4557,759
1400000US48201521900,Census Tract 5219; Harris County; Texas,7366,1198
1400000US48201522001,Census Tract 5220.01; Harris County; Texas,2213,267
1400000US48201522002,Census Tract 5220.02; Harris County; Texas,3096,835
1400000US48201522101,Census Tract 5221.01; Harris County; Texas,3413,463
1400000US48201522102,Census Tract 5221.02; Harris County; Texas,4532,1318
1400000US48201522201,Census Tract 5222.01; Harris County; Texas,5184,869
1400000US48201522202,Census Tract 5222.02; Harris County; Texas,4088,785
