,StateAbbr,CountyName,TractFIPS,DIABETES_CrudePrev,DIABETES_Crude95CI,CHD_CrudePrev,diabetes_pct_rank,chd_pct_rank,raw_composite_rank,final_health_composite
159,TX,Tarrant,48439111018,12.1,"(10.6, 13.9)",6.0,0.6118568232662193,0.7237136465324385,0.667785234899329,0.6789709172259508
160,TX,Tarrant,48439111019,12.7,"(11.1, 14.4)",4.7,0.6756152125279642,0.3378076062639821,0.5067114093959731,0.5033557046979866
161,TX,Tarrant,48439111020,14.7,"(12.9, 16.5)",5.5,0.8042505592841164,0.5861297539149888,0.6951901565995526,0.7203579418344519
162,TX,Tarrant,48439111021,11.8,"(10.4, 13.3)",4.8,0.5682326621923938,0.3624161073825503,0.46532438478747207,0.465324384787472
163,TX,Tarrant,48439111022,9.7,"( 8.5, 10.9)",4.0,0.25615212527964204,0.20693512304250558,0.23154362416107382,0.21700223713646533
164,TX,Tarrant,48439111023,11.4,"(10.0, 12.9)",3.6,0.5156599552572707,0.12863534675615212,0.3221476510067114,0.2941834451901566
165,TX,Tarrant,48439111024,12.7,"(11.1, 14.5)",4.9,0.6756152125279642,0.39373601789709173,0.5346756152125279,0.5302013422818792
166,TX,Tarrant,48439111025,12.7,"(11.1, 14.3)",4.6,0.6756152125279642,0.3221476510067114,0.4988814317673378,0.4888143176733781
167,TX,Tarrant,48439111026,11.8,"(10.3, 13.2)",3.9,0.5682326621923938,0.18232662192393737,0.37527964205816555,0.3624161073825503
168,TX,Tarrant,48439111027,11.0,"( 9.6, 12.5)",3.8,0.4541387024608501,0.1644295302013423,0.3092841163310962,0.2841163310961969
169,TX,Tarrant,48439111028,10.8,"( 9.5, 12.2)",4.4,0.41498881431767337,0.28635346756152125,0.3506711409395973,0.33109619686800895
170,TX,Tarrant,48439111029,10.0,"( 8.7, 11.2)",4.7,0.30648769574944074,0.3378076062639821,0.3221476510067114,0.2941834451901566
171,TX,Tarrant,48439111030,9.5,"( 8.2, 10.8)",5.0,0.2214765100671141,0.42393736017897093,0.3227069351230425,0.2975391498881432
172,TX,Tarrant,48439111031,9.2,"( 8.0, 10.5)",3.3,0.18456375838926176,0.0738255033557047,0.12919463087248323,0.12080536912751678
